ipc4,naics07_6,probability_weight
"G09F","334412",.1135474
"G09F","334418",.029711
"G09F","335911",.0309445
"G09F","337214",.0615974
"G09F","339950",.4638443
"G09G","334111",.2243436
"G09G","334511",.0353888
"G09G","334513",.0277641
"G09G","334518",.6472504
"G09G","334519",.0304334
"G09G","334611",.0348198
"G10B","339992",1
"G10C","339992",1
"G10D","339992",1
"G10F","339992",1
"G10G","339992",1
"G10H","322232",.0279145
"G10H","339992",.9720855
"G10K","334510",.2864347
"G10K","339992",.7135653
"G10L","322232",.6072321
"G10L","333313",.0951445
"G10L","334111",.1400561
"G10L","334210",.1203824
"G10L","334611",.0371849
"G11B","333314",.0230437
"G11B","334119",.117318
"G11B","334612",.0422422
"G11B","334613",.8173961
"G11C","334119",.0356754
"G11C","334413",.7328191
"G11C","334518",.2315055
"G12B","236117",.2256869
"G12B","322212",.005978
"G12B","322213",.005978
"G12B","326199",.0455257
"G12B","332321",.0292643
"G12B","332811",.0382028
"G12B","332996",.0196365
"G12B","333314",.0605683
"G12B","333612",.0302712
"G12B","333995",.0484573
"G12B","333999",.032797
"G12B","334111",.0771168
"G12B","334412",.0745109
"G12B","334513",.0514914
"G12B","334519",.0409162
"G12B","336111",.0358711
"G12B","336211",.0698632
"G12B","339993",.1078646
"G21B","236117",.037911
"G21B","327113",.0440114
"G21B","327125",.0970454
"G21B","327910",.0293063
"G21B","331423",.2055921
"G21B","332410",.0506556
"G21B","332811",.2755805
"G21B","334411",.0492588
"G21B","335312",.0278776
"G21B","335991",.1193245
"G21B","339914",.0634368
"G21C","236117",.1183855
"G21C","327390",.1429435
"G21C","327910",.0288174
"G21C","331492",.0295475
"G21C","332410",.1423232
"G21C","332420",.0298584
"G21C","332811",.0871284
"G21C","333911",.1348212
"G21C","333923",.0351644
"G21C","334513",.0272531
"G21C","334519",.0354072
"G21C","335991",.1883502
"G21D","221310",.0778462
"G21D","332410",.1634191
"G21D","332811",.0388635
"G21D","333611",.3817933
"G21D","333911",.1679799
"G21D","334519",.0287525
"G21D","336414",.0796181
"G21D","336415",.0308637
"G21D","336419",.0308637
"G21F","236117",.0636535
"G21F","327123",.0906637
"G21F","327310",.3349295
"G21F","327390",.3081858
"G21F","332117",.0431729
"G21F","332420",.0272076
"G21F","332439",.0459116
"G21F","332811",.0399405
"G21F","335991",.046335
"G21G","236117",.221605
"G21G","325920",.1930334
"G21G","332115",.0777456
"G21G","332811",.0610463
"G21G","333314",.0404688
"G21G","333911",.0515396
"G21G","334517",.0661783
"G21G","335991",.2061739
"G21G","335999",.0822091
"G21H","327910",.2090212
"G21H","332321",.0826986
"G21H","332992",.0275393
"G21H","332993",.024429
"G21H","334413",.438023
"G21H","334419",.0302096
"G21H","334510",.1579386
"G21H","335312",.0301407
"G21J","325998",.1097777
"G21J","332992",.2225925
"G21J","332993",.1974523
"G21J","332994",.4701775
"G21K","236117",.0463006
"G21K","333314",.7533192
"G21K","333922",.0316338
"G21K","334413",.0290445
"G21K","334517",.0496385
"G21K","335110",.0285363
"G21K","335999",.0615271
"H01B","221121",.192985
"H01B","332117",.1052659
"H01B","332811",.0723165
"H01B","333613",.067367
"H01B","334417",.0006922
"H01B","335929",.0921049
"H01B","335931",.1423621
"H01B","335932",.0679574
"H01B","335991",.0470008
"H01B","336510",.0520813
"H01B","339999",.1598668
"H01C","332117",.1071499
"H01C","332313",.0965472
"H01C","332722",.048977
"H01C","332811",.2716879
"H01C","332812",.0312273
"H01C","334412",.0970408
"H01C","334413",.1078104
"H01C","334418",.068347
"H01C","334419",.0663987
"H01C","335999",.0441481
"H01C","339994",.0606658
"H01F","335311",.5781086
"H01F","335312",.4218914
"H01G","332117",.0745496
"H01G","332811",.0384246
"H01G","332919",.8377532
"H01G","335991",.0492726
"H01H","333995",.0741928
"H01H","334412",.0523285
"H01H","334419",.3358942
"H01H","335313",.1142914
"H01H","335931",.2401811
"H01H","335999",.0291921
"H01H","339993",.1539199
"H01J","238150",.0005601
"H01J","332813",.0362309
"H01J","333314",.0769157
"H01J","334411",.1435659
"H01J","335110",.7427274
"H01K","333298",.0279357
"H01K","334412",.0326194
"H01K","334418",.0247766
"H01K","335110",.1829968
"H01K","335931",.7012846
"H01K","336111",.030387
"H01L","334413",.9999928
"H01L","334414",7.17e-06
"H01M","335911",.1195207
"H01M","335912",.0087701
"H01M","335991",.0251483
"H01M","335999",.8465608
"H01P","332313",.0209483
"H01P","332321",.0212555
"H01P","332722",.0233751
"H01P","332995",.0842188
"H01P","334220",.0219083
"H01P","334290",.4926636
"H01P","334412",.1391534
"H01P","334418",.1473645
"H01P","335311",.0281102
"H01P","335312",.0210023
"H01Q","334290",1
"H01R","332722",.0250245
"H01R","334412",.4517493
"H01R","334418",.3197661
"H01R","334419",.0392932
"H01R","335931",.1415483
"H01R","335932",.0226187
"H01S","333314",.0550759
"H01S","333911",.0627616
"H01S","334413",.8821625
"H01T","332117",.0277773
"H01T","332722",.1321716
"H01T","332811",.093244
"H01T","333613",.1920485
"H01T","334210",.0489301
"H01T","335311",.0722687
"H01T","335312",.0585184
"H01T","335932",.0530018
"H01T","335991",.0260793
"H01T","336312",.1105021
"H01T","339911",.1143649
"H01T","339993",.0710932
"H02B","334419",.0257647
"H02B","335311",.0852377
"H02B","335312",.0655386
"H02B","335313",.5011743
"H02B","335931",.1257403
"H02B","336999",.1965444
"H02G","221121",.0822973
"H02G","236117",.17937
"H02G","237130",.0010111
"H02G","333515",.0471148
"H02G","333613",.0906847
"H02G","335931",.4030261
"H02G","335932",.1700873
"H02G","339991",.0264087
"H02H","334419",.1826551
"H02H","335311",.4161718
"H02H","335312",.4011731
"H02J","221121",.0352132
"H02J","334419",.0954048
"H02J","335311",.193962
"H02J","335312",.2098678
"H02J","335911",.427588
"H02J","335999",.0379642
"H02K","236117",.2165356
"H02K","333612",.081699
"H02K","333995",.0293737
"H02K","334412",.0243315
"H02K","334419",.0266522
"H02K","335312",.3885008
"H02K","339994",.2329074
"H02M","335311",.5489656
"H02M","335312",.4510344
"H02N","333111",.0447454
"H02N","333995",.8454043
"H02N","334419",.0247921
"H02N","335312",.0535092
"H02N","335911",.031549
"H02P","334419",.1048284
"H02P","334511",.15886
"H02P","334513",.1218982
"H02P","334519",.1869986
"H02P","335311",.0556841
"H02P","335312",.3717307
"H02S","333314",.0288901
"H02S","334419",.0420153
"H02S","335911",.9290946
"H03B","334413",.0798893
"H03B","334518",.8712779
"H03B","335311",.0262574
"H03B","335312",.0225754
"H03C","334220",.3544748
"H03C","334290",.2965543
"H03C","334518",.2615786
"H03C","335311",.048057
"H03C","335312",.0393352
"H03D","334220",.0575558
"H03D","334290",.0362446
"H03D","334518",.8834254
"H03D","335311",.0227742
"H03F","334220",.0393595
"H03F","334290",.0581226
"H03F","334310",.0241918
"H03F","334411",.0224153
"H03F","334413",.1835791
"H03F","334518",.062169
"H03F","335311",.3472793
"H03F","335312",.2628835
"H03G","334210",.0340915
"H03G","334220",.0778002
"H03G","334290",.0851753
"H03G","334310",.6002378
"H03G","334510",.0410174
"H03G","334511",.0517696
"H03G","334513",.0393968
"H03G","334518",.0291817
"H03G","334519",.0413295
"H03H","332211",.0270898
"H03H","332213",.1761397
"H03H","334290",.1165359
"H03H","334412",.0382101
"H03H","334413",.044986
"H03H","334418",.0403166
"H03H","334419",.0288963
"H03H","334518",.3425432
"H03H","335311",.0921532
"H03H","335312",.0671761
"H03H","339911",.0259531
"H03J","334220",.0503206
"H03J","334290",.7413412
"H03J","334511",.0308761
"H03J","334513",.0246429
"H03J","334518",.1267137
"H03J","334519",.0261054
"H03K","334413",.0985135
"H03K","334419",.0383542
"H03K","334518",.8631323
"H03L","333911",.0249764
"H03L","334518",.9750236
"H03M","333313",.026722
"H03M","334111",.0341459
"H03M","334518",.9391321
"H04B","334210",.0306393
"H04B","334220",.4621139
"H04B","334290",.4715189
"H04B","334518",.0357279
"H04H","334111",.109385
"H04H","334210",.1460734
"H04H","334220",.3373246
"H04H","334290",.274241
"H04H","334310",.0395526
"H04H","334518",.053144
"H04H","334611",.0402795
"H04J","334210",.0269736
"H04J","334220",.4186443
"H04J","334290",.0798801
"H04J","334518",.474502
"H04K","334111",.0952016
"H04K","334210",.0496384
"H04K","334220",.4725489
"H04K","334290",.2924136
"H04K","334518",.0296247
"H04K","334611",.0605728
"H04L","334111",.1987172
"H04L","334210",.0702064
"H04L","334220",.2403474
"H04L","334290",.2046867
"H04L","334518",.1721004
"H04L","334611",.113942
"H04M","334210",.9271225
"H04M","334290",.0728775
"H04N","333314",.2843912
"H04N","333315",.0798877
"H04N","334111",.1108685
"H04N","334119",.0335445
"H04N","334210",.0658467
"H04N","334290",.1120207
"H04N","334310",.037555
"H04N","334518",.183752
"H04N","334611",.03856
"H04N","334613",.0535739
"H04Q","334210",.8561292
"H04Q","334220",.02882
"H04Q","334290",.1150508
"H04R","236117",.1045988
"H04R","334310",.1101733
"H04R","334412",.0597236
"H04R","334510",.7255043
"H04S","236117",.0303048
"H04S","334111",.0969923
"H04S","334310",.693374
"H04S","334511",.0273275
"H04S","334519",.0262064
"H04S","334611",.0457143
"H04S","339992",.0800807
"H04W","334210",.0281034
"H04W","334220",.8917981
"H04W","334290",.0800985
"H05B","334419",.0379108
"H05B","335110",.5270874
"H05B","335311",.3628852
"H05B","335312",.0721166
"H05C","332994",.0381091
"H05C","334419",.3157012
"H05C","335311",.3612477
"H05C","335312",.2601023
"H05C","336214",.0248397
"H05F","236117",.0716681
"H05F","326199",.0633315
"H05F","334113",.0316169
"H05F","334412",.1954075
"H05F","334418",.0607974
"H05F","335311",.0679292
"H05F","335312",.0646898
"H05F","335931",.0307807
"H05F","336411",.0559416
"H05F","339993",.1912001
"H05F","339994",.1666371
"H05G","236117",.0515415
"H05G","334111",.0248484
"H05G","334510",.2817891
"H05G","334517",.1256773
"H05G","335311",.2547376
"H05G","335312",.2000744
"H05G","339114",.0613318
"H05H","236117",.060135
"H05H","332611",.0075454
"H05H","334290",.2183358
"H05H","334413",.0524802
"H05H","334419",.03999
"H05H","335311",.0485663
"H05H","335312",.0550254
"H05H","335999",.4842613
"H05H","336414",.0336608
"H05K","236117",.0243054
"H05K","334412",.5107966
"H05K","334418",.464898
