ipc4,naics07_3,probability_weight
"G12B","236",.2377754
"G12B","325",.0528157
"G12B","326",.0471149
"G12B","332",.072229
"G12B","333",.1281655
"G12B","334",.2433433
"G12B","335",.0245252
"G12B","336",.0733232
"G12B","337",.0342581
"G12B","339",.0864496
"G21B","236",.0924995
"G21B","327",.1402069
"G21B","331",.1149917
"G21B","332",.2937784
"G21B","333",.1139528
"G21B","334",.0655745
"G21B","335",.1789962
"G21C","236",.1784963
"G21C","327",.1631246
"G21C","331",.0367809
"G21C","332",.2351333
"G21C","333",.2728295
"G21C","334",.066505
"G21C","335",.0471303
"G21D","221",.1187778
"G21D","236",.0264411
"G21D","327",.0251134
"G21D","332",.2133706
"G21D","333",.4524986
"G21D","334",.0986451
"G21D","335",.0419177
"G21D","336",.0232357
"G21F","236",.0741865
"G21F","325",.0211474
"G21F","327",.7480592
"G21F","331",.0238224
"G21F","332",.0839117
"G21F","333",.0488728
"G21G","236",.3881124
"G21G","325",.0273104
"G21G","332",.170756
"G21G","333",.1573595
"G21G","334",.058848
"G21G","335",.1589535
"G21G","339",.0386604
"G21H","236",.0296816
"G21H","325",.0572517
"G21H","327",.1646152
"G21H","332",.0348836
"G21H","333",.0355148
"G21H","334",.5246351
"G21H","335",.1316987
"G21H","339",.0217194
"G21J","325",.4827503
"G21J","332",.458622
"G21J","335",.0586278
"G21K","236",.129328
"G21K","325",.0437891
"G21K","332",.0265797
"G21K","333",.5272495
"G21K","334",.1786253
"G21K","335",.0944283
"H01B","221",.135594
"H01B","332",.1661165
"H01B","333",.1583888
"H01B","334",.0799517
"H01B","335",.3318006
"H01B","336",.0510635
"H01B","339",.077085
"H01C","332",.4119531
"H01C","333",.0366368
"H01C","334",.3252299
"H01C","335",.1401739
"H01C","339",.0860064
"H01F","335",1
"H01G","332",.6836657
"H01G","333",.0442531
"H01G","334",.1524386
"H01G","335",.0839461
"H01G","339",.0356964
"H01H","332",.070303
"H01H","333",.0661566
"H01H","334",.2570733
"H01H","335",.4071699
"H01H","339",.1992973
"H01J","332",.078408
"H01J","333",.1645827
"H01J","334",.0947776
"H01J","335",.6622318
"H01K","332",.0733227
"H01K","333",.0703958
"H01K","334",.0536257
"H01K","335",.6580247
"H01K","336",.1136816
"H01K","339",.0309496
"H01L","334",1
"H01M","332",.0244641
"H01M","335",.9755359
"H01P","332",.0735691
"H01P","334",.8046736
"H01P","335",.1217574
"H01Q","334",1
"H01R","332",.0780309
"H01R","333",.0261352
"H01R","334",.5912036
"H01R","335",.2016484
"H01R","339",.1029818
"H01S","333",.1480558
"H01S","334",.8519442
"H01T","332",.1716039
"H01T","333",.115104
"H01T","334",.0995025
"H01T","335",.3212401
"H01T","336",.045794
"H01T","339",.2467555
"H02B","236",.0290981
"H02B","334",.0231464
"H02B","335",.9477555
"H02G","221",.0524703
"H02G","236",.357583
"H02G","333",.1619154
"H02G","334",.0348517
"H02G","335",.3059196
"H02G","336",.0342243
"H02G","339",.0530357
"H02H","334",.1286998
"H02H","335",.8713002
"H02J","334",.1784919
"H02J","335",.8215082
"H02K","236",.3275445
"H02K","333",.1737795
"H02K","334",.0371623
"H02K","335",.3361803
"H02K","336",.0416767
"H02K","339",.0836567
"H02M","334",.0408227
"H02M","335",.9591773
"H02N","236",.0512664
"H02N","333",.4696469
"H02N","334",.1701092
"H02N","335",.3089775
"H02P","333",.0369175
"H02P","334",.4740609
"H02P","335",.4890216
"H02S","236",.0227671
"H02S","333",.1195977
"H02S","334",.1915112
"H02S","335",.666124
"H03B","334",.8848996
"H03B","335",.1151004
"H03C","334",.8418595
"H03C","335",.1581405
"H03D","334",.8884723
"H03D","335",.1115276
"H03F","334",.4183844
"H03F","335",.5816156
"H03G","334",.9776923
"H03G","335",.0223077
"H03H","236",.0397118
"H03H","332",.0655171
"H03H","334",.645178
"H03H","335",.2495931
"H03J","334",1
"H03K","334",.9086399
"H03K","335",.0913601
"H03L","333",.0453382
"H03L","334",.9546618
"H03M","334",1
"H04B","334",1
"H04H","334",1
"H04J","334",1
"H04K","334",1
"H04L","236",.0216512
"H04L","334",.9783489
"H04M","236",.0314665
"H04M","334",.9685335
"H04N","236",.0381101
"H04N","333",.1089893
"H04N","334",.8529006
"H04Q","236",.029145
"H04Q","334",.9708551
"H04R","236",.4477198
"H04R","326",.0291651
"H04R","334",.4854023
"H04R","339",.0377128
"H04S","236",.1159202
"H04S","334",.8289483
"H04S","335",.0241918
"H04S","339",.0309397
"H04W","236",.0697483
"H04W","334",.9302517
"H05B","334",.1154256
"H05B","335",.8845744
"H05C","334",.1235317
"H05C","335",.8764683
"H05F","236",.101156
"H05F","326",.0954308
"H05F","332",.0391841
"H05F","333",.0397707
"H05F","334",.2316655
"H05F","335",.1970768
"H05F","339",.2957161
"H05G","236",.1154434
"H05G","334",.232769
"H05G","335",.6517877
"H05H","236",.1035785
"H05H","332",.0411433
"H05H","333",.0394773
"H05H","334",.3051179
"H05H","335",.5106831
"H05K","236",.1346063
"H05K","332",.0315713
"H05K","334",.8338224
