ipc4,naics07_5,probability_weight
"B60M","33651",1
"B60N","23831",.0007492
"B60N","31699",.0381906
"B60N","33611",.4419937
"B60N","33621",.110135
"B60N","33636",.0697854
"B60N","33639",.1591019
"B60N","33712",.1800442
"B60P","31699",.0284538
"B60P","33311",.0993438
"B60P","33392",.5724689
"B60P","33611",.0641791
"B60P","33621",.0997613
"B60P","33661",.1118049
"B60P","33721",.0239883
"B60Q","23611",.0339975
"B60Q","33611",.4851391
"B60Q","33621",.0575056
"B60Q","33632",.2050707
"B60Q","33633",.0938193
"B60Q","33634",.0872087
"B60Q","33639",.0372591
"B60R","23611",.0357084
"B60R","31699",.1667097
"B60R","33611",.4805915
"B60R","33621",.151859
"B60R","33632",.0394004
"B60R","33633",.0261991
"B60R","33639",.0995319
"B60S","32621",.073661
"B60S","32629",.032971
"B60S","33391",.0553676
"B60S","33611",.4851929
"B60S","33621",.1061172
"B60S","33631",.0314519
"B60S","33632",.0610071
"B60S","33639",.0895738
"B60S","33999",.0646576
"B60T","33361",.0565083
"B60T","33391",.024989
"B60T","33451",.0609221
"B60T","33611",.0810238
"B60T","33631",.1201182
"B60T","33634",.6564385
"B60V","33641",.0511947
"B60V","33661",.9488053
"B60W","33361",.1322338
"B60W","33451",.3847176
"B60W","33531",.0414577
"B60W","33611",.1359911
"B60W","33632",.0625166
"B60W","33634",.0736674
"B60W","33635",.1694157
"B61B","33122",.1850711
"B61B","33392",.3558947
"B61B","33651",.4590341
"B61C","33651",1
"B61D","33651",1
"B61F","33651",1
"B61G","33651",1
"B61H","33651",1
"B61J","33122",.0446828
"B61J","33392",.0372248
"B61J","33651",.9180924
"B61K","33651",1
"B61L","33651",1
"B62B","33221",.0534145
"B62B","33392",.1029197
"B62B","33699",.5717303
"B62B","33712",.1835556
"B62B","33721",.0656447
"B62B","33999",.0227353
"B62C","11511",.0301349
"B62C","33221",.705455
"B62C","33361",.0250755
"B62C","33399",.0231719
"B62C","33611",.0690494
"B62C","33633",.0932008
"B62C","33712",.031219
"B62C","33999",.0226936
"B62D","22111",.0004216
"B62D","32621",.0240607
"B62D","33311",.1629124
"B62D","33361",.0321743
"B62D","33611",.2322141
"B62D","33621",.1194727
"B62D","33633",.3800571
"B62D","33639",.0486872
"B62H","33221",.0230732
"B62H","33699",.9769268
"B62J","33699",1
"B62K","33221",.1710175
"B62K","33699",.8289825
"B62L","33221",.0271516
"B62L","33699",.9728485
"B62M","33361",.0323413
"B62M","33699",.9676587
"B63B","33661",1
"B63C","33661",.8303515
"B63C","33992",.1696484
"B63G","33299",.3843039
"B63G","33531",.0458652
"B63G","33641",.0921575
"B63G","33661",.4776734
"B63H","33661",1
"B63J","33241",.041374
"B63J","33361",.026143
"B63J","33391",.0649969
"B63J","33531",.037801
"B63J","33661",.829685
"B64B","32223",.7731977
"B64B","33641",.2268024
"B64C","33641",1
"B64D","33641",1
"B64F","33641",1
"B64G","33641",1
"B65B","31222",.0659209
"B65B","32212",.0607266
"B65B","32222",.0912598
"B65B","32611",.0926268
"B65B","33322",.0515151
"B65B","33329",.0787524
"B65B","33392",.2710744
"B65B","33399",.288124
"B65C","32212",.1212762
"B65C","32552",.2857513
"B65C","32599",.3561633
"B65C","33329",.1014564
"B65C","33392",.1353527
"B65D","31211",.2205328
"B65D","31213",.1199013
"B65D","32212",.0962356
"B65D","32213",.0982376
"B65D","32222",.1002436
"B65D","32223",.0318604
"B65D","32552",.0336427
"B65D","32599",.0392395
"B65D","32611",.0792212
"B65D","32616",.0253818
"B65D","32619",.1042743
"B65D","33242",.0243921
"B65D","33721",.0268369
"B65F","32222",.1995396
"B65F","32611",.5352356
"B65F","32619",.1136867
"B65F","33392",.1132108
"B65F","33721",.0383273
"B65G","33392",1
"B65H","32212",.780925
"B65H","32221",.0261049
"B65H","33329",.0853863
"B65H","33392",.1075838
"B66B","33122",.041371
"B66B","33392",.9299369
"B66B","33451",.0286921
"B66C","33122",.1906234
"B66C","33392",.8093765
"B66D","33122",.7178514
"B66D","33361",.0766755
"B66D","33392",.2054731
"B66F","33122",.0256263
"B66F","33221",.6986945
"B66F","33251",.0228394
"B66F","33361",.0534451
"B66F","33392",.1993947
"B67B","31211",.0922129
"B67B","31212",.3732552
"B67B","31213",.475267
"B67B","32616",.0592649
"B67C","31211",.4966779
"B67C","31212",.3330244
"B67C","31213",.0935706
"B67C","32616",.076727
"B67D","31193",.0260192
"B67D","31211",.688088
"B67D","31212",.2558322
"B67D","32411",.0300606
"B68B","11292",.14669
"B68B","31699",.85331
"B68C","31322",.0656133
"B68C","31332",.1427696
"B68C","31529",.0374507
"B68C","31621",.082547
"B68C","31699",.5957749
"B68C","33999",.0758444
"B68F","31611",.8149839
"B68F","31699",.1327482
"B68F","33611",.0522678
"B68G","33712",.088302
"B68G","33791",.911698
"B81B","32552",.0458966
"B81B","32599",.0476934
"B81B","33399",.4106805
"B81B","33441",.4957296
"B81C","32552",.1273675
"B81C","32599",.1633118
"B81C","32614",.0338886
"B81C","33281",.0232406
"B81C","33331",.0307446
"B81C","33399",.0493531
"B81C","33441",.547191
"B81C","33991",.0249029
"B82B","32519",.0756471
"B82B","32712",.0261784
"B82B","32791",.0365606
"B82B","33211",.4073096
"B82B","33281",.0893999
"B82B","33441",.1042628
"B82B","33599",.225629
"B82B","33991",.0350126
"B82Y","11119",.078932
"B82Y","32518",.0323045
"B82Y","32519",.2748841
"B82Y","32791",.0315114
"B82Y","33211",.180441
"B82Y","33281",.0282222
"B82Y","33441",.1895544
"B82Y","33599",.1841505
"C01B","11119",.0390273
"C01B","32518",.8675438
"C01B","33391",.0318305
"C01B","33399",.0276175
"C01B","33991",.0339808
"C01C","32511",.0303251
"C01C","32518",.0923589
"C01C","32531",.3017476
"C01C","32592",.0288144
"C01C","33391",.3043498
"C01C","33399",.2424042
"C01D","11119",.0475515
"C01D","11132",.293435
"C01D","32518",.5729485
"C01D","33391",.086065
"C01F","11119",.0837427
"C01F","11132",.666135
"C01F","32518",.1862202
"C01F","32519",.0306683
"C01F","33391",.0332338
"C01G","11119",.2836691
"C01G","32518",.5554416
"C01G","32519",.1608894
"C02F","22131",.2828821
"C02F","22132",.4749672
"C02F","32518",.0551315
"C02F","33391",.1870193
"C03B","32712",.0274357
"C03B","32721",.9725643
"C03C","32551",.2037339
"C03C","32552",.0417904
"C03C","32599",.047918
"C03C","32712",.0565227
"C03C","32721",.5967857
"C03C","32741",.0263701
"C03C","32799",.0268794
"C04B","32712",.2327644
"C04B","32731",.4339031
"C04B","32739",.1105639
"C04B","32741",.0883278
"C04B","32742",.110017
"C04B","32791",.0244238
"C05B","32531",1
"C05C","32531",1
"C05D","11132",.034257
"C05D","32531",.8138463
"C05D","32741",.1518966
"C05F","11112",.0375645
"C05F","11116",.0574575
"C05F","11121",.0242592
"C05F","32531",.8258049
"C05F","32741",.0549138
"C05G","11112",.0553267
"C05G","11115",.0255271
"C05G","32531",.9191462
"C06B","32592",.6762021
"C06B","32599",.2478848
"C06B","33641",.0759131
"C06C","32592",.1491965
"C06C","32599",.8508036
"C06D","32599",.078887
"C06D","33399",.0346239
"C06D","33641",.8864892
"C06F","32191",.1485824
"C06F","32519",.0953526
"C06F","32552",.0323697
"C06F","32561",.0251275
"C06F","32599",.668339
"C06F","33999",.0302288
"C07B","32411",.0819999
"C07B","32518",.8184887
"C07B","32532",.0241359
"C07B","32615",.0246495
"C07B","32712",.050726
"C07C","32411",.2096277
"C07C","32511",.0860549
"C07C","32518",.5878634
"C07C","32519",.0599828
"C07C","32532",.0333635
"C07C","32561",.0231077
"C07D","32518",.6108595
"C07D","32519",.0614049
"C07D","32532",.3277356
"C07F","31122",.0275356
"C07F","32518",.6922541
"C07F","32519",.1396896
"C07F","32532",.1405206
"C07G","11119",.0606543
"C07G","11133",.036751
"C07G","11142",.0464564
"C07G","31122",.033389
"C07G","31131",.0698708
"C07G","31181",.0583418
"C07G","31212",.0327038
"C07G","32518",.0410427
"C07G","32519",.4107991
"C07G","32532",.1060916
"C07G","32541",.0365481
"C07G","32561",.0673517
"C07H","11111",.0288814
"C07H","31122",.2461677
"C07H","31131",.076913
"C07H","31151",.0251691
"C07H","31161",.0251922
"C07H","31181",.036026
"C07H","31199",.2814566
"C07H","32519",.129853
"C07H","32541",.0815184
"C07H","32561",.0688224
"C07J","21111",.4752671
"C07J","21311",.0371626
"C07J","31122",.0310925
"C07J","31181",.0453163
"C07J","32411",.0319372
"C07J","32518",.189174
"C07J","32519",.1455079
"C07J","32561",.0445425
"C07K","31122",.1343932
"C07K","31151",.0835932
"C07K","31161",.130958
"C07K","31199",.5919895
"C07K","32541",.0331389
"C07K","32561",.0259272
"C08B","11115",.1142812
"C08B","11119",.0391125
"C08B","11121",.0779586
"C08B","11192",.1692998
"C08B","31131",.0414792
"C08B","31142",.0556925
"C08B","31151",.0930793
"C08B","31181",.0272863
"C08B","31182",.0389498
"C08B","31211",.024835
"C08B","32519",.3180259
"C08C","32511",.0246112
"C08C","32518",.3698556
"C08C","32521",.1044624
"C08C","32621",.2757583
"C08C","32629",.2253125
"C08F","32518",.1022221
"C08F","32551",.046336
"C08F","32552",.1172181
"C08F","32599",.0928146
"C08F","32614",.4186879
"C08F","32615",.2227213
"C08G","32551",.0238324
"C08G","32552",.0598713
"C08G","32599",.0471754
"C08G","32615",.869121
"C08H","11111",.0235926
"C08H","11142",.0244358
"C08H","11193",.126247
"C08H","21231",.079296
"C08H","31122",.0543822
"C08H","31131",.0252873
"C08H","31161",.026123
"C08H","31171",.034046
"C08H","31211",.039403
"C08H","32511",.0270082
"C08H","32519",.3266611
"C08H","32552",.0589083
"C08H","32599",.069539
"C08H","32711",.061449
"C08H","32739",.0236216
"C08J","32518",.0503529
"C08J","32521",.0288178
"C08J","32552",.091882
"C08J","32599",.0768993
"C08J","32614",.4679059
"C08J","32615",.130019
"C08J","32619",.115537
"C08J","32629",.0385862
"C08K","32412",.0288154
"C08K","32518",.4729546
"C08K","32521",.0215345
"C08K","32552",.0317604
"C08K","32599",.0304246
"C08K","32614",.0589487
"C08K","32615",.029557
"C08K","32619",.05568
"C08K","32621",.1499589
