ipc4,sitc_rev4_45,probability_weight
"C07H","541.39",.1441888
"C07H","541.6",.0954241
"C07H","541.61",.4092312
"C07J","422.11",.0076896
"C07J","512.1",.0874712
"C07J","512.11",.0834575
"C07J","513.72",.005969
"C07J","516.17",.0015137
"C07J","516.2",.0451337
"C07J","516.23",.0548671
"C07J","541.1",.10502
"C07J","541.16",.1864412
"C07J","541.59",.316161
"C07J","541.61",.106276
"C07K","514.6",.4316396
"C07K","514.64",.0126764
"C07K","514.65",.4336981
"C07K","541.54",.0019219
"C07K","541.6",.0458257
"C07K","541.63",.0512794
"C07K","592.23",.0229589
"C08B","056.45",.0056162
"C08B","575.5",.1962925
"C08B","575.59",.1679543
"C08B","575.94",.0040664
"C08B","592.1",.3317934
"C08B","592.12",.0159736
"C08B","592.13",.009914
"C08B","592.14",.008277
"C08B","592.15",.2266862
"C08B","592.16",.0334262
"C08C","231.1",.395237
"C08C","231.2",.0937284
"C08C","231.21",.0106748
"C08C","231.29",.4002348
"C08C","232.1",.050423
"C08C","232.12",.0091901
"C08C","232.13",.0038855
"C08C","232.15",.003693
"C08C","232.16",.0038855
"C08C","232.17",.0057714
"C08C","232.19",.0232766
"C08F","344.1",.0152081
"C08F","511.1",.203545
"C08F","511.11",.1474174
"C08F","511.12",.0574788
"C08F","511.2",.0804595
"C08F","511.25",.0952826
"C08F","511.3",.0511504
"C08F","511.31",.0591209
"C08F","513.73",.022405
"C08F","513.96",.0293501
"C08F","523.29",.0333428
"C08F","571.9",.0676906
"C08F","573.9",.0183815
"C08F","573.99",.0138447
"C08F","574.34",.0000309
"C08F","575.1",.0406853
"C08F","575.9",.0210497
"C08F","575.92",.0196218
"C08F","598.85",.0119675
"C08F","598.89",.0119675
"C08G","512.21",.0146986
"C08G","512.4",.0400407
"C08G","512.41",.0387196
"C08G","512.43",.0387196
"C08G","512.44",.0001259
"C08G","513.8",.0122909
"C08G","513.84",.0039384
"C08G","513.89",.0075496
"C08G","514.5",.0047234
"C08G","514.54",.0006928
"C08G","514.55",.0040356
"C08G","516.1",.0534241
"C08G","516.13",.0159575
"C08G","516.14",.008532
"C08G","574.1",.1225003
"C08G","574.19",.1247404
"C08G","574.3",.0840508
"C08G","574.31",.0478485
"C08G","575.4",.1918494
"C08G","575.45",.1855621
"C08H","057.77",.0049232
"C08H","291.91",.0621299
"C08H","421.1",.0033519
"C08H","511.23",.0013127
"C08H","513.74",.013259
"C08H","513.75",.0214465
"C08H","516.22",.0411238
"C08H","522.63",.0234174
"C08H","523.44",.0651826
"C08H","532.2",.0677411
"C08H","532.21",.0734736
"C08H","575.5",.1576765
"C08H","575.59",.1889911
"C08H","575.95",.0047345
"C08H","592.24",.0572558
"C08H","599.1",.2139805
"C08J","511.1",.0743312
"C08J","511.11",.0545357
"C08J","511.2",.0436679
"C08J","511.25",.0510765
"C08J","515.5",.0000741
"C08J","571.1",.072271
"C08J","571.11",.072271
"C08J","571.12",.072271
"C08J","572.1",.0598513
"C08J","572.11",.0598513
"C08J","572.19",.0598513
"C08J","572.9",.0264732
"C08J","573.94",.0131316
"C08J","574.3",.0405567
"C08J","575.1",.0617441
"C08J","575.11",.0460039
"C08J","575.19",.000206
"C08J","575.4",.1017891
"C08J","575.45",.0900429
"C08K","057.73",.0007202
"C08K","231.2",.0979515
"C08K","231.29",.0706885
"C08K","232.1",.0859186
"C08K","511.1",.0612397
"C08K","523.61",.0633017
"C08K","523.8",.0570664
"C08K","573.1",.0254493
"C08K","573.11",.008456
"C08K","573.12",.0262696
"C08K","573.93",.0050234
"C08K","574.11",.024287
"C08K","574.3",.1064531
"C08K","574.31",.1118649
"C08K","575.1",.0591827
"C08K","575.3",.0653758
"C08K","575.31",.0653758
"C08K","575.39",.0653758
"C08L","232.1",.0483371
"C08L","232.11",.0280287
"C08L","511.1",.1033519
"C08L","511.11",.0694237
"C08L","511.12",.0341721
"C08L","511.2",.0471283
"C08L","511.25",.0707869
"C08L","571.1",.038678
"C08L","571.11",.038678
"C08L","571.12",.038678
"C08L","571.9",.0411861
"C08L","572.91",.0047153
"C08L","572.92",.0023006
"C08L","574.3",.0708816
"C08L","574.31",.0713685
"C08L","575.1",.0811495
"C08L","575.11",.045956
"C08L","575.13",.010853
"C08L","575.3",.0514422
"C08L","575.31",.0514422
"C08L","575.39",.0514422
"C09B","268.29",.0064677
"C09B","514.85",.0113023
"C09B","531.1",.4227854
"C09B","531.11",.0768195
"C09B","531.16",.1301968
"C09B","531.17",.3077117
"C09B","531.2",.0052433
"C09B","531.22",.0052433
"C09B","533.17",.0032776
"C09B","575.59",.0309524
"C09C","278.52",.0273874
"C09C","522.5",.0284329
"C09C","522.54",.0315406
"C09C","531.1",.2353276
"C09C","531.17",.2519043
"C09C","533.1",.2049815
"C09C","533.11",.1978614
"C09C","533.12",.0223417
"C09C","621.11",.0002225
"C09D","514.73",.0001668
"C09D","531.1",.1764754
"C09D","531.17",.1805321
"C09D","533.2",.0329346
"C09D","533.29",.0432062
"C09D","533.4",.2121845
"C09D","533.41",.0005601
"C09D","533.42",.0005601
"C09D","533.43",.2393036
"C09D","533.44",.071079
"C09D","533.55",.0052426
"C09D","574.32",.0249054
"C09D","575.43",.0128496
"C09F","231.3",.042888
"C09F","411.31",.0026439
"C09F","522.57",.0161937
"C09F","533.53",.0353666
"C09F","598.1",.4142151
"C09F","598.11",.2736924
"C09F","598.13",.0982405
"C09F","598.14",.0547077
"C09F","598.18",.062052
"C09G","335.1",.0073655
"C09G","335.12",.0077933
"C09G","431.4",.0194722
"C09G","431.42",.0208047
"C09G","532.22",.0028087
"C09G","554.3",.1931689
"C09G","554.32",.7307791
"C09G","554.35",.0178075
"C09H","211.99",.023275
"C09H","592.2",.1377611
"C09H","592.24",.8389639
"C09J","232.1",.0489787
"C09J","232.14",.0144066
"C09J","571.2",.0186275
"C09J","574.2",.0049386
"C09J","575.12",.0093444
"C09J","575.2",.0873028
"C09J","575.29",.1140931
"C09J","575.4",.0886247
"C09J","575.45",.0650232
"C09J","575.91",.0137873
"C09J","582.25",.0014231
"C09J","592.2",.0580075
"C09J","592.27",.0302491
"C09J","641.7",.1940342
"C09J","641.78",.2399439
"C09J","896.1",.0050411
"C09J","896.12",.0061744
"C09K","278.94",.0408677
"C09K","523.2",.0878661
"C09K","523.29",.0529518
"C09K","523.8",.1208912
"C09K","523.83",.0762979
"C09K","523.84",.0326961
"C09K","533.18",.0050183
"C09K","562.31",.3823105
"C09K","575.5",.0499663
"C09K","575.59",.0481212
"C09K","686.11",.0496492
"C09K","689.15",.0533638
"C10B","278.96",.0234132
"C10B","325.0",.8345684
"C10B","335.2",.0605783
"C10B","335.21",.055657
"C10B","335.32",.0018147
"C10B","345.0",.0239684
"C10C","278.97",.2630765
"C10C","335.2",.1862139
"C10C","335.21",.174636
"C10C","335.31",.3756404
"C10C","335.41",.0004332
"C10F","322.3",1
"C10G","273.3",.0415693
"C10G","273.39",.1291924
"C10G","274.2",.0004316
"C10G","278.96",.2933603
"C10G","278.97",.0720157
"C10G","333.0",.0174891
"C10G","334.6",.0017886
"C10G","334.7",.0310287
"C10G","335.2",.0841944
"C10G","335.21",.0794954
"C10G","511.1",.036561
"C10G","511.24",.0011381
"C10G","524.31",.0004352
"C10G","598.8",.1043893
"C10G","598.81",.1069108
"C10H","524.9",.0648231
"C10H","524.93",.8618667
"C10H","524.94",.0733102
"C10J","278.6",.2004967
"C10J","278.62",.2004967
"C10J","345.0",.3217382
"C10J","562.2",.2029478
"C10J","741.7",.0388633
"C10J","741.71",.0354573
"C10K","325.0",.0667852
"C10K","335.2",.1357564
"C10K","335.21",.1300296
"C10K","335.22",.0056302
"C10K","345.0",.5917289
"C10K","522.61",.0259102
"C10K","598.18",.0441593
"C10L","321.1",.0551872
"C10L","321.2",.0131815
"C10L","321.21",.0212147
"C10L","321.22",.0212147
"C10L","322.1",.1926471
"C10L","322.2",.0517826
"C10L","322.21",.0593422
"C10L","325.0",.0417008
"C10L","335.4",.0201883
"C10L","335.42",.0219411
"C10L","343.1",.0657825
"C10L","343.2",.0843171
"C10L","422.29",.0009033
"C10L","431.41",.0025656
"C10L","512.1",.0772496
"C10L","512.11",.0795666
"C10L","597.2",.0710322
"C10L","597.21",.120183
"C10M","512.18",.0001646
"C10M","513.77",.0010184
"C10M","515.49",.0001697
"C10M","597.2",.1842504
"C10M","597.25",.2332271
"C10M","597.29",.001568
"C10M","597.7",.0282536
"C10M","597.71",.0282536
"C10M","597.72",.0348309
"C10M","597.74",.4882638
"C10N","597.2",.1450033
"C10N","597.25",.1863825
"C10N","597.72",.0272079
"C10N","597.74",.6414062
"C11B","034.19",.0015739
"C11B","081.3",.0010136
"C11B","081.31",.0013395
"C11B","222.6",.0342571
"C11B","222.61",.0331799
"C11B","222.62",.0010885
"C11B","291.98",.0425542
"C11B","411.1",.0346329
"C11B","411.11",.004197
"C11B","411.12",.0333662
"C11B","411.13",.0346329
"C11B","411.3",.0300933
"C11B","411.35",.0234553
"C11B","411.39",.0194309
"C11B","421.11",.0019371
"C11B","421.2",.0182107
"C11B","421.21",.0066562
"C11B","421.3",.039649
"C11B","421.31",.0233521
"C11B","421.4",.0208416
"C11B","421.42",.0208416
"C11B","421.49",.0208416
"C11B","421.69",.0025497
"C11B","421.71",.0107756
"C11B","421.8",.030447
"C11B","422.19",.0015739
"C11B","422.21",.0166459
"C11B","422.9",.0695129
"C11B","551.3",.1630907
"C11B","551.31",.0053604
"C11B","551.32",.1633349
"C11B","553.1",.0895638
"C11C","411.32",.0001159
"C11C","431.3",.0417738
"C11C","512.19",.002059
"C11C","899.3",.3494716
"C11C","899.31",.6065796
"C11D","422.31",.0045658
"C11D","422.41",.0014487
"C11D","512.17",.0288565
"C11D","516.21",.000038
"C11D","523.64",.0174282
"C11D","523.8",.04789
"C11D","553.1",.0374116
"C11D","554.1",.2779717
"C11D","554.11",.0306229
"C11D","554.15",.2707077
"C11D","554.19",.2779717
"C11D","554.2",.0024212
"C11D","554.22",.001333
"C11D","554.23",.001333
"C12C","048.2",.2578976
"C12C","054.84",.0002287
"C12C","057.29",.0046127
"C12C","071.33",.008646
"C12C","098.6",.05825
"C12C","112.3",.6703651
"C12F","048.14",.0070863
"C12F","054.83",.0154544
"C12F","081.51",.0260873
"C12F","081.9",.0844033
"C12F","081.94",.3053847
"C12F","098.6",.0380959
"C12F","112.1",.0486407
"C12F","112.11",.0197204
"C12F","112.17",.0546224
"C12F","112.3",.0928307
"C12F","112.41",.0276663
"C12F","512.1",.0296617
"C12F","512.15",.1200433
"C12F","512.16",.1200433
"C12F","661.12",.0102591
"C12G","045.3",.0029897
"C12G","059.2",.0001503
"C12G","059.9",.0104661
"C12G","059.93",.0110362
"C12G","059.94",.0029111
"C12G","061.6",.0072924
"C12G","098.6",.0273933
"C12G","111.02",.0161815
"C12G","112.1",.2844149
"C12G","112.13",.0012575
"C12G","112.17",.274033
"C12G","112.4",.2973337
"C12G","112.44",.0149128
"C12G","112.45",.0018829
"C12G","112.49",.0028804
"C12G","246.15",.0006025
"C12G","512.15",.0221309
"C12G","512.16",.0221309
"C12H","112.1",.4299289
"C12H","112.17",.4295264
"C12H","112.3",.109961
"C12H","112.4",.0305837
"C12J","056.61",.0076689
"C12J","056.7",.06615
"C12J","056.71",.1004393
"C12J","056.74",.0056522
"C12J","056.76",.0076689
"C12J","056.77",.0020808
"C12J","056.79",.1004393
"C12J","098.4",.1402709
"C12J","098.44",.5682921
"C12J","112.2",.0013376
"C12L","112.1",.4536303
"C12L","112.17",.4686542
"C12L","248.5",.0777155
"C12M","098.6",.0519191
"C12M","583.9",.0465327
"C12M","598.67",.0139447
"C12M","664.1",.1009409
"C12M","664.39",.0726534
"C12M","692.1",.0951114
"C12M","692.11",.0947992
"C12M","692.4",.079943
"C12M","692.41",.0812091
"C12M","692.43",.0812091
"C12M","743.5",.0443787
"C12M","743.59",.0456995
"C12M","747.8",.0632842
"C12M","871.3",.0641876
"C12M","871.31",.0641876
"C12N","098.6",.090823
"C12N","514.6",.3097307
"C12N","514.65",.313315
"C12N","516.9",.0551098
"C12N","516.91",.1058639
"C12N","541.32",.0049125
"C12N","541.53",.0000566
"C12N","541.6",.0578545
"C12N","541.63",.062334
"C12P","057.4",.0086281
"C12P","057.9",.0294743
"C12P","057.91",.0697756
"C12P","058.1",.109617
"C12P","059.3",.0009357
"C12P","098.5",.0330245
"C12P","098.6",.1184247
"C12P","512.13",.0243219
"C12P","514.6",.1034647
"C12P","514.65",.0922495
"C12P","516.9",.0483675
"C12P","516.91",.0820703
"C12P","541.1",.0567216
"C12P","541.16",.0703471
"C12P","541.3",.0570025
"C12P","541.39",.058338
"C12P","592.1",.037237
"C12Q","041.1",.0005807
"C12Q","098.6",.0365982
"C12Q","514.6",.1092516
"C12Q","514.65",.1025647
"C12Q","516.9",.1710193
"C12Q","516.91",.3152379
"C12Q","522.69",.0298259
"C12Q","523.63",.0273942
"C12Q","523.65",.0275677
"C12Q","524.91",.0590208
"C12Q","541.3",.0382204
"C12Q","541.39",.0378065
"C12Q","541.64",.0077953
"C12Q","541.93",.0371168
"C12R","045.91",.0011953
"C12R","046.2",.0009015
"C12R","057.95",.0024565
"C12R","057.96",.0035769
"C12R","059.92",.0013669
"C12R","059.96",.0003249
"C12R","098.44",.0341431
"C12R","098.6",.4176708
"C12R","098.94",.0022071
"C12R","112.1",.0599047
"C12R","112.17",.0597588
"C12R","513.91",.045231
"C12R","514.6",.0971595
"C12R","514.65",.0874025
"C12R","516.91",.0307514
"C12R","541.3",.0314336
"C12R","541.6",.0346967
"C12R","541.63",.0338213
"C12R","592.25",.0559979
"C12S","047.2",.0007964
"C12S","047.22",.0008086
"C12S","054.81",.0062238
"C12S","081.11",.054372
"C12S","211.9",.0442185
"C12S","211.91",.0472083
"C12S","516.9",.2811677
"C12S","516.91",.4024377
"C12S","574.39",.0030868
"C12S","575.5",.0749214
"C12S","575.59",.0847589
"C13B","054.59",.0111428
"C13B","054.8",.0070041
"C13B","054.87",.0515965
"C13B","061.1",.0837057
"C13B","061.11",.0352128
"C13B","061.12",.0720863
"C13B","061.2",.1910994
"C13B","061.21",.1910994
"C13B","061.29",.1910994
"C13B","061.5",.0476594
"C13B","061.51",.0062783
"C13B","061.92",.0063878
"C13B","081.5",.0423774
"C13B","081.52",.0604679
"C13B","598.65",.0027829
"C13D","059.95",.0389206
"C13D","062.1",.0326828
"C13D","081.5",.2428053
"C13D","081.52",.3464567
"C13D","277.2",.3391346
"C13F","057.2",.2642324
"C13F","057.21",.3035129
"C13F","061.5",.4322547
"C13G","112.1",.2786521
"C13G","112.17",.2834325
"C13G","513.7",.1489075
"C13G","513.71",.2890079
"C13K","061.9",.2199084
"C13K","061.91",.2082574
"C13K","061.93",.0626286
"C13K","061.94",.0626286
"C13K","061.95",.03107
"C13K","061.96",.2076275
"C13K","061.99",.0283963
"C13K","592.1",.0765679
"C13K","592.11",.0077529
"C13K","592.15",.0568512
"C13K","592.16",.0383112
"C14B","211.91",.0220659
"C14B","613.2",.0007008
"C14B","724.8",.2328677
"C14B","724.81",.3431078
"C14B","724.85",.3461432
"C14B","724.88",.0427483
"C14B","848.3",.0041221
"C14B","848.31",.0041221
"C14B","848.32",.0041221
"C14C","211.6",.0896264
"C14C","211.7",.1048575
"C14C","211.9",.0310022
"C14C","211.99",.0252232
"C14C","212.2",.0168453
"C14C","212.22",.0210286
"C14C","212.29",.0087981
"C14C","532.3",.0200629
"C14C","611.43",.0151178
"C14C","611.44",.0212009
"C14C","611.45",.0249149
"C14C","611.5",.1399821
"C14C","611.6",.0838209
"C14C","611.71",.0011236
"C14C","611.8",.2493485
"C14C","613.1",.0205503
"C14C","613.19",.011163
"C14C","613.3",.0205503
"C14C","724.8",.0238232
"C14C","724.81",.034832
"C14C","724.85",.0347408
"C14C","851.52",.0013875
"C21B","281.5",.1789298
"C21B","671.2",.0281706
"C21B","671.21",.0281706
"C21B","671.22",.0281706
"C21B","671.23",.0281706
"C21B","741.3",.2138194
"C21B","741.36",.2684655
"C21B","741.39",.226103
"C21C","282.1",.0006856
"C21C","282.2",.0081872
"C21C","282.29",.000736
"C21C","671.2",.0222948
"C21C","671.21",.0222948
"C21C","671.22",.0222948
"C21C","671.23",.0222948
"C21C","671.5",.0166132
"C21C","671.51",.0108913
"C21C","671.59",.0059773
"C21C","696.6",.1271957
"C21C","696.61",.1271957
"C21C","696.62",.1271957
"C21C","696.63",.1271957
"C21C","696.69",.1271957
"C21C","737.1",.05857
"C21C","737.11",.0497764
"C21C","737.19",.0219549
"C21C","741.3",.0324629
"C21C","741.36",.0374225
"C21C","741.39",.0315649
"C21D","672.4",.0547495
"C21D","672.41",.0548026
"C21D","672.47",.0051234
"C21D","672.49",.0055531
"C21D","672.7",.0310503
"C21D","672.8",.0310503
"C21D","672.82",.0036138
"C21D","674.3",.0337134
"C21D","674.31",.0337134
"C21D","674.32",.0337134
"C21D","676.2",.024557
"C21D","676.21",.024557
"C21D","676.88",.0002891
"C21D","678.14",.0440545
"C21D","678.29",.005177
"C21D","679.1",.0659308
"C21D","679.12",.0343212
"C21D","679.14",.0613534
"C21D","679.16",.002917
"C21D","679.31",.0031458
"C21D","679.41",.0031458
"C21D","693.1",.0413279
"C21D","693.11",.0421577
"C21D","735.9",.0657425
"C21D","741.3",.0973
"C21D","741.36",.1068605
"C21D","741.39",.0900797
"C22B","281.5",.0956758
"C22B","281.6",.0079688
"C22B","283.1",.0553181
"C22B","283.2",.0554872
"C22B","284.1",.0256173
"C22B","284.21",.0212751
"C22B","286.1",.010887
"C22B","287.7",.0132003
"C22B","287.9",.0043977
"C22B","287.93",.0053844
"C22B","287.99",.0156317
"C22B","288.2",.0138365
"C22B","288.21",.0037658
"C22B","288.23",.0083784
"C22B","288.25",.0008755
"C22B","288.26",.0005521
"C22B","289.1",.0453704
"C22B","289.19",.0422867
"C22B","671.55",.0150978
"C22B","682.1",.0333714
"C22B","686.1",.0560665
"C22B","686.11",.0675512
"C22B","689.1",.0383536
"C22B","689.15",.036494
"C22B","689.81",.0198336
"C22B","689.83",.0055435
"C22B","689.9",.0257022
"C22B","689.93",.0101286
"C22B","689.94",.0070957
"C22B","741.3",.0721454
"C22B","741.36",.0847614
"C22B","741.39",.0723651
"C22B","971.03",.0295812
"C22C","671.2",.0752073
"C22C","671.21",.0752073
"C22C","671.22",.0752073
"C22C","671.23",.0752073
"C22C","671.4",.0065583
"C22C","671.41",.0065583
"C22C","671.49",.0065583
"C22C","682.1",.0561548
"C22C","682.13",.0070518
"C22C","682.14",.0539834
"C22C","689.1",.20017
"C22C","689.11",.0333728
"C22C","689.12",.1094844
"C22C","689.15",.0684388
"C22C","699.91",.0020574
"C22C","699.92",.0037627
"C22C","874.5",.04139
"C22C","874.51",.1036301
"C22F","676.19",.0018752
"C22F","676.47",.0018752
"C22F","682.1",.1104729
"C22F","682.14",.4551469
"C22F","684.1",.0066415
"C22F","684.11",.0066415
"C22F","684.12",.0066415
"C22F","684.2",.031602
"C22F","689.1",.0825884
"C22F","689.15",.0960199
"C22F","699.7",.0452765
"C22F","699.79",.0321463
"C22F","699.8",.0324853
"C22F","699.85",.0374623
"C22F","699.9",.0094135
"C22F","699.95",.000628
"C22F","874.51",.043083
"C23C","524.9",.2185344
"C23C","524.94",.0836321
"C23C","524.95",.2067675
"C23C","674.1",.011629
"C23C","674.11",.011629
"C23C","674.12",.011629
"C23C","674.13",.011629
"C23C","674.14",.011629
"C23C","686.1",.1982437
"C23C","686.11",.1579319
"C23C","689.1",.0641496
"C23C","699.77",.010434
"C23C","699.83",.0007657
"C23C","699.93",.0013957
"C23D","284.2",.1113198
"C23D","284.22",.1246571
"C23D","287.83",.0524268
"C23D","522.5",.0429944
"C23D","522.52",.0395002
"C23D","523.83",.0435029
"C23D","663.9",.0472552
"C23D","663.99",.0473607
"C23D","664.1",.1085379
"C23D","664.39",.1197217
"C23D","671.3",.0683846
"C23D","671.32",.0351739
"C23D","671.33",.0341942
"C23D","697.5",.0467796
"C23D","697.51",.0237991
"C23D","697.52",.0411222
"C23D","699.81",.0132697
"C23F","411.33",.0074854
"C23F","515.73",.0005324
"C23F","515.74",.0049779
"C23F","516.39",.004277
"C23F","522.3",.1884009
"C23F","522.31",.0606419
"C23F","522.33",.1154138
"C23F","522.36",.0092494
"C23F","523.2",.0499205
"C23F","523.5",.0502738
"C23F","523.51",.0331009
"C23F","597.33",.0524587
"C23F","678.15",.0019804
"C23F","682.1",.1610301
"C23F","686.1",.115783
"C23F","686.11",.0901329
"C23F","686.31",.0065143
"C23F","735.9",.0478267
"C23G","522.27",.0008209
"C23G","522.3",.049622
"C23G","522.31",.0289215
"C23G","522.33",.037639
"C23G","598.9",.0593852
"C23G","598.96",.5179031
"C23G","692.1",.0671888
"C23G","692.11",.0658444
"C23G","692.4",.0624214
"C23G","692.41",.0551269
"C23G","692.43",.0551269
"C25B","522.69",.0471967
"C25B","523.2",.0516958
"C25B","523.29",.0613298
"C25B","523.3",.2088776
"C25B","523.32",.0930532
"C25B","523.39",.1583903
"C25B","523.8",.05143
"C25B","575.97",.0020016
"C25B","663.8",.017877
"C25B","663.81",.017877
"C25B","663.82",.017877
"C25B","681.2",.0807781
"C25B","681.22",.0794636
"C25B","681.25",.0794636
"C25B","683.21",.0045775
"C25B","683.22",.0002836
"C25B","735.9",.0278275
"C25C","523.1",.0389471
"C25C","682.1",.0910661
"C25C","682.32",.0068096
"C25C","686.1",.0389677
"C25C","686.11",.0427516
"C25C","686.32",.0104705
"C25C","689.15",.0378744
"C25C","692.1",.0549948
"C25C","692.11",.0379354
"C25C","692.12",.2086263
"C25C","692.4",.0684577
"C25C","692.42",.1815494
"C25C","692.44",.1815494
"C25D","514.82",.0043504
"C25D","522.35",.0264138
"C25D","682.1",.1901102
"C25D","682.52",.0053705
"C25D","682.6",.1351704
"C25D","682.61",.1683515
"C25D","683.24",.0082828
"C25D","686.1",.1512231
"C25D","686.11",.0786674
"C25D","686.12",.0293756
"C25D","692.4",.0593869
"C25D","699.7",.0430384
"C25D","699.75",.0166212
"C25D","699.87",.0124653
"C25D","699.94",.0064059
"C25D","971.0",.0647665
"C25F","351.0",.0619364
"C25F","522.3",.0899903
"C25F","522.31",.0315078
"C25F","522.33",.0747428
"C25F","598.96",.0652415
"C25F","684.2",.1040334
"C25F","684.24",.1390581
"C25F","692.1",.0483363
"C25F","692.11",.0447731
"C25F","692.4",.049047
"C25F","692.41",.0408115
"C25F","692.43",.0408115
"C25F","731.14",.0737788
"C25F","735.9",.1359314
"C30B","278.5",.1913227
"C30B","278.51",.2338454
"C30B","524.9",.1095795
"C30B","524.94",.0516746
"C30B","524.95",.0893193
"C30B","667.2",.0662502
"C30B","667.21",.0662502
"C30B","667.22",.0662502
"C30B","667.29",.0662502
"C30B","776.3",.0230923
"C30B","776.39",.0361653
"C40B","514.6",.3753012
"C40B","514.65",.4076285
"C40B","516.9",.063568
"C40B","516.91",.0901888
"C40B","598.99",.0312793
"C40B","874.4",.0320342
"D01B","222.3",.0469739
"D01B","261.3",.0810433
"D01B","261.4",.2949718
"D01B","261.41",.3095365
"D01B","263.1",.1097082
"D01B","265.1",.1083862
"D01B","265.11",.0221998
"D01B","265.12",.0168587
"D01B","265.29",.0103216
"D01C","261.3",.0347144
"D01C","264.1",.0081713
"D01C","265.1",.4776278
"D01C","265.11",.1988232
"D01C","265.13",.0107808
"D01C","265.2",.0785573
"D01C","265.21",.0788955
"D01C","265.8",.1094351
"D01C","651.96",.0029947
"D01D","261.42",.005615
"D01D","266.5",.070011
"D01D","266.52",.0363842
"D01D","266.6",.0705596
"D01D","266.62",.0541204
"D01D","267.12",.0015713
"D01D","651.5",.1268496
"D01D","651.52",.1181244
"D01D","651.6",.1268496
"D01D","651.62",.009219
"D01D","651.63",.1268496
"D01D","651.64",.1268496
"D01D","651.69",.1268496
"D01D","659.41",.0001473
"D01F","266.5",.119957
"D01F","266.52",.1063649
"D01F","266.53",.0223763
"D01F","514.83",.0248065
"D01F","651.5",.1156531
"D01F","651.52",.1088548
"D01F","651.6",.1156531
"D01F","651.63",.1156531
"D01F","651.64",.1156531
"D01F","651.69",.1156531
"D01F","653.16",.0388455
"D01F","658.42",.0005298
"D01G","263.1",.5784333
"D01G","263.3",.0144637
"D01G","263.32",.0040408
"D01G","263.39",.0126298
"D01G","263.4",.0848893
"D01G","264.9",.0607717
"D01G","266.7",.0024022
"D01G","266.72",.0005773
"D01G","266.79",.0017149
"D01G","267.13",.0019651
"D01G","268.2",.0362199
"D01G","268.21",.0370461
"D01G","268.3",.046877
"D01G","268.6",.000422
"D01G","268.62",.0004574
"D01G","268.7",.0291383
"D01G","268.71",.0224524
"D01G","268.73",.0224524
"D01G","268.77",.0033061
"D01G","269.0",.0035737
"D01G","724.4",.0361669
"D01H","263.1",.0288233
"D01H","651.13",.0017839
"D01H","651.18",.0017839
"D01H","724.4",.1803032
"D01H","724.43",.1377586
"D01H","724.49",.0264881
"D01H","724.5",.091242
"D01H","724.53",.1927508
"D01H","724.54",.2958696
"D01H","724.6",.0431965
"D02G","212.25",.0003391
"D02G","266.73",.0005426
"D02G","651.1",.0318382
"D02G","651.14",.0132248
"D02G","651.16",.0318382
"D02G","651.19",.0132248
"D02G","651.3",.0043406
"D02G","651.31",.0043406
"D02G","651.32",.0043406
"D02G","651.33",.0043406
"D02G","651.34",.0043406
"D02G","651.41",.0055426
"D02G","651.5",.1381383
"D02G","651.51",.016546
"D02G","651.52",.121694
"D02G","651.6",.1381383
"D02G","651.63",.1381383
"D02G","651.64",.1381383
"D02G","651.69",.1381383
"D02G","651.7",.0080786
"D02G","651.74",.0080786
"D02G","651.75",.0080786
"D02G","651.76",.0080786
"D02G","651.77",.0080786
"D02G","651.78",.0080786
"D02G","651.81",.0010467
"D02G","651.82",.0010467
"D02G","651.83",.0010467
"D02G","651.84",.0010467
"D02G","651.91",.000157
"D02H","651.9",.0098062
"D02H","651.95",.0103537
"D02H","724.5",.2014573
"D02H","724.51",.0228164
"D02H","724.53",.2970765
"D02H","724.54",.4584899
"D02J","266.6",.0338155
"D02J","266.63",.010607
"D02J","266.69",.0309164
"D02J","651.5",.1528707
"D02J","651.52",.1379743
"D02J","651.59",.0223333
"D02J","651.6",.1528707
"D02J","651.63",.1528707
"D02J","651.64",.1528707
"D02J","651.69",.1528707
"D03C","724.5",.2195477
"D03C","724.51",.66758
"D03C","724.67",.1128723
"D03D","652.1",.0048981
"D03D","652.14",.0050179
"D03D","653.18",.0064858
"D03D","654.9",.1543076
"D03D","654.96",.0005544
"D03D","656.3",.0001996
"D03D","656.31",.0001996
"D03D","656.32",.0001996
"D03D","724.5",.2103612
"D03D","724.51",.5528706
"D03D","724.67",.0649058
"D03J","724.5",.2613346
"D03J","724.51",.6347869
"D03J","724.67",.1038785
"D04B","655.2",.0405974
"D04B","655.21",.0405974
"D04B","655.22",.0405974
"D04B","655.23",.0405974
"D04B","655.29",.0405974
"D04B","656.43",.0001068
"D04B","724.5",.1973356
"D04B","724.52",.4391663
"D04B","724.53",.0319258
"D04B","724.54",.0482227
"D04B","724.68",.0461384
"D04B","845.3",.0000835
"D04B","846.29",.0340341
"D04C","651.92",.0068349
"D04C","651.94",.0068349
"D04C","651.97",.0088694
"D04C","651.99",.0035282
"D04C","656.41",.0402256
"D04C","656.42",.0049685
"D04C","657.5",.252623
"D04C","657.59",.2330905
"D04C","724.5",.1411556
"D04C","724.51",.0262077
"D04C","724.52",.0736722
"D04C","724.53",.0584171
"D04C","724.54",.0895428
"D04C","899.7",.028517
"D04C","899.79",.0255127
"D04D","651.12",.0133431
"D04D","651.17",.0133431
"D04D","652.15",.1245357
"D04D","654.9",.0431865
"D04D","656.1",.0115146
