ipc4,sitc_rev4_3,probability_weight
"F02F","848",.0600681
"F02G","712",.0540108
"F02G","713",.3408134
"F02G","714",.3682221
"F02G","716",.0306656
"F02G","741",.0449415
"F02G","747",.0307328
"F02G","748",.051919
"F02G","812",.0786947
"F02K","714",.7984556
"F02K","792",.2015444
"F02M","713",.6573451
"F02M","742",.0484922
"F02M","743",.0415622
"F02M","747",.2526006
"F02N","713",.6034742
"F02N","716",.0462681
"F02N","748",.2443432
"F02N","778",.0825387
"F02N","784",.0233757
"F02P","593",.0635265
"F02P","713",.7402382
"F02P","778",.1962353
"F03B","695",.0959817
"F03B","716",.0637939
"F03B","718",.8149257
"F03B","748",.0252986
"F03C","718",1
"F03D","691",.0285426
"F03D","695",.6247965
"F03D","716",.1935578
"F03D","718",.1109365
"F03D","748",.0421666
"F03G","711",.0239925
"F03G","712",.46681
"F03G","716",.1887283
"F03G","718",.0276587
"F03G","748",.2106669
"F03G","778",.0551205
"F03G","812",.0270231
"F03H","351",.1580011
"F03H","514",.0277134
"F03H","593",.1995761
"F03H","663",.0250155
"F03H","689",.0475157
"F03H","692",.1342065
"F03H","716",.0336673
"F03H","718",.0303415
"F03H","735",.0519054
"F03H","737",.0666989
"F03H","778",.028172
"F03H","871",.1971866
"F04B","597",.0473575
"F04B","742",.0442501
"F04B","743",.5222888
"F04B","747",.3188896
"F04B","748",.067214
"F04C","597",.2444246
"F04C","716",.0361563
"F04C","743",.530441
"F04C","747",.0629564
"F04C","748",.1260217
"F04D","695",.4213169
"F04D","714",.0282503
"F04D","716",.0266009
"F04D","742",.4180563
"F04D","743",.1057757
"F04F","695",.0278218
"F04F","742",.1113728
"F04F","743",.4536704
"F04F","747",.407135
"F15B","718",.1420639
"F15B","723",.0304889
"F15B","744",.0232545
"F15B","747",.8041927
"F15C","737",.0318096
"F15C","747",.9454492
"F15C","776",.0227412
"F15D","662",.0281904
"F15D","695",.0742317
"F15D","714",.0779443
"F15D","735",.0326173
"F15D","747",.250052
"F15D","771",.1310697
"F15D","792",.4058945
"F16B","583",.1203889
"F16B","694",.1093239
"F16B","695",.2267025
"F16B","699",.0928928
"F16B","735",.1158225
"F16B","749",.0801265
"F16B","784",.0818501
"F16B","821",.1728928
"F16C","597",.0637008
"F16C","746",.8848225
"F16C","748",.0218351
"F16C","892",.0296416
"F16D","597",.0323229
"F16D","746",.0653993
"F16D","748",.8201629
"F16D","784",.0821149
"F16F","747",.1786246
"F16F","748",.5114026
"F16F","784",.2284422
"F16F","792",.0260853
"F16F","821",.0554453
"F16G","629",.4701411
"F16G","678",.1466676
"F16G","693",.1825765
"F16G","748",.2006148
"F16H","597",.0425564
"F16H","737",.0338416
"F16H","746",.0617587
"F16H","748",.8618432
"F16J","597",.1776711
"F16J","621",.08073
"F16J","713",.0336102
"F16J","735",.0266313
"F16J","748",.0326353
"F16J","749",.6487221
"F16K","747",.9311175
"F16K","821",.0688825
"F16L","571",.0395433
"F16L","581",.3036517
"F16L","583",.0653174
"F16L","621",.0903667
"F16L","679",.4734523
"F16L","749",.0276687
"F16M","642",.1105385
"F16M","694",.0449047
"F16M","695",.0331102
"F16M","735",.0593307
"F16M","748",.0848944
"F16M","761",.0868437
"F16M","763",.0597971
"F16M","821",.3046167
"F16M","881",.1517858
"F16M","899",.0641782
"F16N","597",1
"F16P","658",.1117192
"F16P","672",.0272339
"F16P","694",.0330868
"F16P","695",.0598731
"F16P","723",.2351275
"F16P","733",.099499
"F16P","735",.157628
"F16P","737",.0278589
"F16P","748",.0854618
"F16P","772",.0322667
"F16P","774",.0480059
"F16P","871",.0822391
"F16S","581",.025558
"F16S","583",.0872497
"F16S","672",.2472448
"F16S","676",.1121638
"F16S","678",.0256264
"F16S","679",.3735615
"F16S","684",.0373256
"F16S","694",.0323153
"F16S","735",.058955
"F16T","747",.8823221
"F16T","821",.1176779
"F17B","345",.3237699
"F17B","678",.162966
"F17B","692",.3738899
"F17B","693",.1138887
"F17B","874",.0254854
"F17C","343",.5232351
"F17C","344",.0918314
"F17C","692",.3008187
"F17C","747",.0841148
"F17D","343",.7655001
"F17D","345",.0650371
"F17D","743",.0309664
"F17D","747",.1384964
"F21H","285",.0937942
"F21H","344",.0237373
"F21H","551",.4807398
"F21H","651",.0319663
"F21H","664",.0468675
"F21H","665",.0293304
"F21H","689",.1988727
"F21H","812",.0300792
"F21H","899",.0646126
"F21K","581",.057258
"F21K","583",.0299561
"F21K","642",.2644552
"F21K","664",.2251166
"F21K","772",.0778991
"F21K","776",.2075813
"F21K","813",.1067898
"F21K","899",.030944
"F21L","778",.092051
"F21L","813",.907949
"F21S","772",.1416662
"F21S","776",.0537755
"F21S","778",.0514869
"F21S","812",.0495379
"F21S","813",.7035335
"F21V","772",.1509741
"F21V","776",.0389445
"F21V","778",.0406242
"F21V","812",.0575667
"F21V","813",.7118905
"F21W","664",.0406022
"F21W","772",.2760358
"F21W","776",.0732761
"F21W","778",.1722275
"F21W","784",.0843547
"F21W","812",.1350931
"F21W","813",.2184106
"F21Y","772",.1434975
"F21Y","776",.1314245
"F21Y","778",.0460118
"F21Y","812",.2207544
"F21Y","813",.4583118
"F22B","711",.3619753
"F22B","812",.6380247
"F22D","711",.3335436
"F22D","712",.0561584
"F22D","812",.610298
"F22G","711",.2020141
"F22G","712",.1066298
"F22G","812",.6913561
"F23B","562",.0272705
"F23B","782",.0550589
"F23B","812",.9176706
"F23C","562",.0403451
"F23C","812",.9596549
"F23D","343",.069017
"F23D","345",.0670974
"F23D","593",.1310609
"F23D","662",.1373444
"F23D","663",.0578465
"F23D","697",.0439098
"F23D","714",.0496015
"F23D","745",.0232323
"F23D","747",.0358165
"F23D","782",.2353672
"F23D","812",.1497065
"F23G","562",.0452866
"F23G","599",.0417822
"F23G","741",.8102463
"F23G","812",.1026849
"F23H","562",.0559644
"F23H","741",.0639873
"F23H","782",.1932911
"F23H","812",.6867572
"F23J","562",.1190909
"F23J","741",.0220644
"F23J","812",.8588447
"F23K","246",.0257674
"F23K","322",.0887805
"F23K","747",.0260303
"F23K","812",.8594217
"F23L","812",1
"F23M","662",.0694051
"F23M","714",.0252878
"F23M","741",.0259396
"F23M","782",.0263935
"F23M","812",.852974
"F23N","593",.1510153
"F23N","747",.2481351
"F23N","782",.029261
"F23N","812",.5233661
"F23N","874",.0482225
"F23Q","593",.750564
"F23Q","663",.0348362
"F23Q","778",.0215869
"F23Q","782",.0233226
"F23Q","899",.1696902
"F23R","714",1
"F24B","245",.0027389
"F24B","322",.0546567
"F24B","697",.6276529
"F24B","782",.1913669
"F24B","812",.1235845
"F24C","593",.0319404
"F24C","663",.0272378
"F24C","664",.0247318
"F24C","697",.7332915
"F24C","747",.0357843
"F24C","775",.0469365
"F24C","782",.1000777
"F24D","741",.0792012
"F24D","747",.0513183
"F24D","775",.0289815
"F24D","812",.840499
"F24F","741",1
"F24H","741",.0341409
"F24H","775",.5257138
"F24H","812",.4401453
"F24J","664",.2131083
"F24J","679",.0381447
"F24J","692",.2770848
"F24J","741",.0319862
"F24J","747",.0481937
"F24J","775",.3580113
"F24J","812",.0334709
"F25B","741",.95509
"F25B","747",.04491
"F25C","723",.0553317
"F25C","741",.9192082
"F25C","747",.0254601
"F25D","741",1
"F25J","342",.0398591
"F25J","343",.9601408
"F26B","322",.1074243
"F26B","641",.0334501
"F26B","723",.0402084
"F26B","741",.6181897
"F26B","743",.0817932
"F26B","744",.030852
"F26B","812",.0880822
"F27B","281",.0280341
"F27B","288",.0305456
"F27B","562",.0415575
"F27B","662",.1050992
"F27B","663",.0890927
"F27B","671",.0359588
"F27B","689",.0276718
"F27B","692",.0543686
"F27B","741",.5876717
"F27D","524",.0306426
"F27D","562",.0706982
"F27D","662",.3003494
"F27D","663",.1070857
"F27D","679",.0268659
"F27D","692",.0606122
"F27D","696",.0486814
"F27D","741",.3160211
"F27D","812",.0390435
"F28B","711",.7941071
"F28B","712",.2058929
"F28C","691",.7264661
"F28C","692",.0339374
"F28C","711",.0529738
"F28C","741",.0535397
"F28C","747",.0397603
"F28C","812",.0933226
"F28D","679",.0508193
"F28D","682",.0220927
"F28D","692",.0469223
"F28D","741",.0834974
"F28D","812",.7966682
"F28F","679",.1449848
"F28F","682",.0634416
"F28F","684",.0261502
"F28F","692",.0305679
"F28F","741",.1019271
"F28F","812",.6329284
"F28G","711",.2582853
"F28G","735",.0448653
"F28G","741",.1446158
"F28G","747",.0810073
"F28G","812",.4712264
"F41A","891",1
"F41B","695",.0313375
"F41B","891",.8442184
"F41B","894",.1244441
"F41C","891",1
"F41F","593",.0434548
"F41F","792",.0385548
"F41F","891",.9179904
"F41G","871",.1105528
"F41G","891",.8894473
"F41H","571",.0479628
"F41H","662",.0227135
"F41H","663",.0869906
"F41H","764",.0356328
"F41H","792",.0530433
"F41H","848",.2671267
"F41H","891",.4865302
"F41J","761",.026373
"F41J","764",.055731
"F41J","792",.0873512
"F41J","871",.0566098
"F41J","881",.0227602
"F41J","891",.7511748
"F42B","593",.3300806
"F42B","891",.6699194
"F42C","593",.5998911
"F42C","891",.4001089
"F42D","593",.8234964
"F42D","692",.0377493
"F42D","693",.0238683
"F42D","891",.114886
"G01B","735",.0715154
"G01B","871",.3389862
"G01B","874",.5416184
"G01B","884",.0478801
"G01C","735",.0603474
"G01C","792",.2115545
"G01C","871",.5617195
"G01C","874",.1311431
"G01C","884",.0352356
"G01D","641",.0376164
"G01D","735",.0333682
"G01D","737",.1038215
"G01D","751",.0327881
"G01D","772",.0551888
"G01D","776",.0256662
"G01D","871",.0596682
"G01D","873",.0765238
"G01D","874",.3047761
"G01D","884",.208059
"G01D","885",.0625235
"G01F","692",.0454411
"G01F","735",.0342738
"G01F","747",.0522156
"G01F","873",.7502333
"G01F","874",.1178361
"G01G","723",.0395454
"G01G","737",.0396771
"G01G","744",.076448
"G01G","745",.3890667
"G01G","751",.0308294
"G01G","874",.3405391
"G01G","911",.0838943
"G01H","695",.0237722
"G01H","735",.0969499
"G01H","737",.0508064
"G01H","764",.402623
"G01H","871",.1524288
"G01H","874",.0603891
"G01H","884",.2130307
"G01J","774",.0335444
"G01J","871",.1318515
"G01J","874",.6327196
"G01J","884",.2018844
"G01K","874",.9743611
"G01K","884",.0256389
"G01L","663",.0573526
"G01L","664",.0726731
"G01L","693",.0637405
"G01L","713",.0369075
"G01L","735",.0652295
"G01L","737",.0677594
"G01L","748",.0606799
"G01L","772",.0349607
"G01L","776",.0969425
"G01L","792",.0295457
"G01L","874",.3136597
"G01L","884",.100549
"G01M","695",.0378298
"G01M","713",.1003263
"G01M","735",.0492106
"G01M","743",.0585458
"G01M","747",.0594288
"G01M","748",.2021552
"G01M","784",.1047148
"G01M","792",.1187249
"G01M","871",.055307
"G01M","874",.1077157
"G01M","884",.106041
"G01N","523",.0276996
"G01N","641",.0564286
"G01N","664",.0382172
"G01N","735",.1060155
"G01N","774",.2263113
"G01N","871",.1311558
"G01N","874",.3374898
"G01N","884",.0468825
"G01N","971",.0297997
"G01P","735",.0564009
"G01P","737",.0398967
"G01P","776",.0694638
"G01P","792",.1018877
"G01P","871",.1127006
"G01P","873",.5217769
"G01P","874",.0426246
"G01P","884",.0292263
"G01P","885",.0260226
"G01Q","751",.0224355
"G01Q","871",.9403493
"G01Q","884",.0372152
"G01R","737",.0585783
"G01R","771",.0949729
"G01R","772",.1255412
"G01R","776",.2308898
"G01R","778",.1069813
"G01R","873",.212154
"G01R","874",.0574441
"G01R","885",.1134384
"G01S","764",.8969371
"G01S","792",.0600115
"G01S","871",.0430514
"G01T","525",.0381695
"G01T","774",.9618305
"G01V","351",.0332287
"G01V","693",.0350845
"G01V","695",.0546868
"G01V","735",.0333006
"G01V","737",.0429364
"G01V","764",.0819578
"G01V","774",.3931765
"G01V","792",.0400642
"G01V","871",.0279334
"G01V","874",.0967861
"G01V","884",.0308367
"G01V","885",.0372179
"G01V","891",.0927904
"G01W","723",.0254723
"G01W","762",.072619
"G01W","764",.102383
"G01W","778",.0252674
"G01W","792",.1631701
"G01W","874",.5662159
"G01W","885",.0448724
"G02B","664",.0214121
"G02B","871",.1477366
"G02B","884",.8308513
"G02C","884",1
"G02F","664",.192463
"G02F","735",.0337774
"G02F","776",.4200813
"G02F","841",.0224481
"G02F","842",.0487311
"G02F","871",.1933252
"G02F","884",.0891739
"G03B","751",.0284982
"G03B","761",.6563885
"G03B","774",.0327671
"G03B","881",.2291687
"G03B","882",.0230296
"G03B","884",.0301479
"G03C","514",.0857651
"G03C","522",.0654669
"G03C","523",.2018895
"G03C","524",.1574366
"G03C","531",.0296689
"G03C","592",.1065353
"G03C","774",.0305704
"G03C","841",.0414437
"G03C","842",.0899675
"G03C","882",.0519081
"G03C","883",.0367758
"G03C","897",.1025721
"G03D","751",.0500615
"G03D","774",.0632769
"G03D","881",.0414151
"G03D","882",.2004731
"G03D","883",.6447733
"G03F","511",.0385427
"G03F","512",.0500647
"G03F","513",.0544187
"G03F","515",.0378482
"G03F","516",.0336818
"G03F","531",.0368599
"G03F","726",.1221207
"G03F","735",.098239
"G03F","774",.0858538
"G03F","776",.2030128
"G03F","871",.2393575
"G03G","531",.1429056
"G03G","725",.0400487
"G03G","735",.0604163
"G03G","751",.6672825
"G03G","842",.0241122
"G03G","871",.0652347
"G03H","735",.0959276
"G03H","871",.8597888
"G03H","884",.0442835
"G04B","885",1
"G04C","278",.0767549
"G04C","778",.0210299
"G04C","885",.9022153
"G04D","278",.0558864
"G04D","885",.9441136
"G04F","885",1
"G04G","885",1
"G04R","762",.0577921
"G04R","885",.9422079
"G05B","723",.0527379
"G05B","724",.0299359
"G05B","731",.0523997
"G05B","735",.0517393
"G05B","737",.2137574
"G05B","741",.0495641
"G05B","747",.0324222
"G05B","751",.0279165
"G05B","752",.047926
"G05B","771",.0369811
"G05B","772",.0644601
"G05B","776",.0379068
"G05B","778",.0387948
"G05B","792",.0449991
"G05B","885",.2184591
"G05D","741",.0554115
"G05D","747",.1919547
"G05D","772",.0295383
"G05D","792",.5226244
"G05D","874",.200471
"G05F","737",.1741024
"G05F","771",.0505221
"G05F","776",.7520198
"G05F","885",.0233557
"G05G","583",.0257687
"G05G","695",.0275107
"G05G","716",.0333227
"G05G","735",.0280111
"G05G","746",.0399852
"G05G","747",.0494494
"G05G","748",.0768745
"G05G","772",.3446373
"G05G","784",.1533114
"G05G","785",.1042128
"G05G","792",.0475636
"G05G","821",.0693524
"G06C","751",.2106367
"G06C","759",.7599233
"G06C","895",.02944
"G06D","737",.0467882
"G06D","743",.1295696
"G06D","747",.0321549
"G06D","771",.0323566
"G06D","778",.0620555
"G06D","786",.3632888
"G06D","792",.2714931
"G06D","821",.0622933
"G06E","735",.0238331
"G06E","751",.0262879
"G06E","759",.0870923
"G06E","776",.0551985
"G06E","871",.1838701
"G06E","884",.6237181
"G06F","642",.0785384
"G06F","751",.1115304
"G06F","752",.0692388
"G06F","776",.0564797
"G06F","885",.4354418
"G06F","898",.248771
"G06G","737",.0828752
"G06G","751",.0557056
"G06G","759",.1920019
"G06G","776",.3311934
"G06G","792",.2175067
"G06G","874",.0398073
"G06G","885",.0809098
"G06J","737",.6747559
"G06J","776",.0285368
"G06J","885",.2967073
"G06K","641",.1009776
"G06K","751",.7667867
"G06K","752",.0305735
"G06K","776",.0293065
"G06K","871",.0487886
"G06K","885",.0235672
"G06M","542",.0427264
"G06M","641",.5037642
"G06M","723",.0248178
"G06M","725",.1642178
"G06M","751",.0265063
"G06M","759",.056869
"G06M","774",.0362502
"G06M","873",.1448483
"G06N","735",.0318084
"G06N","737",.0509071
"G06N","751",.0584538
"G06N","752",.1140846
"G06N","759",.1225381
"G06N","762",.0371508
"G06N","776",.2674352
"G06N","782",.0312819
"G06N","792",.0283862
"G06N","871",.0236495
"G06N","885",.1446741
"G06N","898",.0896302
"G06Q","542",.0330443
"G06Q","641",.1951028
"G06Q","751",.3271466
"G06Q","752",.1113693
"G06Q","759",.051681
"G06Q","831",.0592916
"G06Q","892",.06555
"G06Q","898",.0723822
"G06Q","911",.0833834
"G06Q","931",.0010489
"G06T","641",.0502037
"G06T","735",.0257522
"G06T","737",.0293606
"G06T","751",.3940066
"G06T","752",.0382084
"G06T","759",.0295486
"G06T","774",.1945277
"G06T","871",.0292383
"G06T","881",.1623543
"G06T","892",.0250961
"G06T","898",.0217036
"G07B","911",1
"G07C","641",.0844074
"G07C","751",.2148763
"G07C","752",.0400726
"G07C","764",.107174
"G07C","778",.0743772
"G07C","881",.0276609
"G07C","885",.4514315
"G07D","641",.9260687
"G07D","725",.0596666
"G07D","961",.0142647
"G07F","641",.0241861
"G07F","745",.9534705
"G07F","873",.0223433
"G07G","641",.0339117
"G07G","751",.6017696
"G07G","759",.3643187
"G08B","762",.0709234
"G08B","764",.379681
"G08B","772",.0300403
"G08B","776",.037672
"G08B","778",.1518556
"G08B","782",.3298277
"G08C","737",.0500079
"G08C","762",.034254
"G08C","764",.0625512
"G08C","774",.0870624
"G08C","778",.1189171
"G08C","873",.4937639
"G08C","874",.0294874
"G08C","885",.1239562
"G08G","762",.0403363
"G08G","764",.1991301
"G08G","778",.1061616
"G08G","783",.0401156
"G08G","792",.4990069
"G08G","881",.1152496
"G09B","641",.1565419
"G09B","664",.0274205
"G09B","761",.0947129
"G09B","764",.2552827
"G09B","778",.0424127
"G09B","792",.0506361
"G09B","871",.0270163
"G09B","874",.0417857
"G09B","892",.1083485
"G09B","894",.0446745
"G09B","895",.1202595
"G09B","898",.0309087
"G09C","641",.244081
"G09C","737",.0217872
"G09C","751",.1477764
"G09C","752",.1069911
"G09C","885",.2028273
"G09C","892",.0228077
"G09C","898",.1454651
"G09C","911",.1082641
"G09D","641",.3511521
"G09D","885",.6488479
"G09F","582",.0946268
"G09F","583",.0628515
"G09F","641",.5230834
"G09F","642",.036835
"G09F","664",.0960751
"G09F","735",.0281927
"G09F","776",.065291
"G09F","778",.0363764
"G09F","892",.056668
"G09G","737",.0642523
"G09G","776",.4530297
"G09G","885",.4827179
"G10B","898",1
"G10C","898",1
"G10D","898",1
"G10F","898",1
"G10G","898",1
"G10H","642",.1089457
"G10H","764",.0533594
"G10H","898",.8376949
"G10K","268",.0249911
"G10K","764",.9750088
"G10L","642",.2932475
"G10L","751",.0369106
"G10L","759",.1197719
"G10L","764",.55007
"G11B","763",.0557834
"G11B","871",.0670588
"G11B","884",.0766789
"G11B","898",.8004789
"G11C","776",.7682775
"G11C","885",.2317225
"G12B","583",.0309466
"G12B","694",.03177
"G12B","735",.0752118
"G12B","784",.1059353
"G12B","812",.4739623
"G12B","871",.0514017
"G12B","873",.1113772
"G12B","874",.1193951
"G21B","351",.0501322
"G21B","524",.0760086
"G21B","525",.023604
"G21B","663",.0324256
"G21B","682",.0373324
"G21B","689",.0849468
"G21B","692",.0520161
"G21B","718",.0676652
"G21B","735",.0455944
"G21B","774",.0540237
"G21B","871",.1122864
"G21B","899",.3639647
"G21C","718",1
"G21D","712",.0348902
"G21D","718",.9651098
"G21F","522",.086513
"G21F","523",.0728588
"G21F","525",.084466
"G21F","685",.0512647
"G21F","689",.033917
"G21F","692",.4566656
"G21F","718",.1477263
"G21F","774",.0665886
"G21G","525",.9225445
"G21G","718",.0498861
"G21G","774",.0275694
"G21H","525",1
"G21J","593",.5708637
"G21J","752",.0263851
"G21J","874",.0475563
"G21J","891",.3551949
"G21K","774",1
"H01B","571",.0359719
"H01B","682",.1144658
"H01B","684",.0222076
"H01B","693",.7816859
"H01B","773",.0456688
"H01C","663",.2445906
"H01C","664",.0263063
"H01C","681",.028268
"H01C","686",.1751633
"H01C","772",.5256718
"H01F","672",.0445923
"H01F","682",.121473
"H01F","692",.1238494
"H01F","693",.1173208
"H01F","735",.0254544
"H01F","771",.4938617
"H01F","773",.0276328
"H01F","778",.0458156
"H01G","663",.7544965
"H01G","681",.0286746
"H01G","684",.1733702
"H01G","689",.0434587
"H01H","772",1
"H01J","663",.030365
"H01J","664",.1754322
"H01J","689",.0795809
"H01J","735",.0483429
"H01J","771",.3105013
"H01J","774",.2098273
"H01J","778",.0510814
"H01J","871",.0379712
"H01J","874",.0568978
"H01K","664",.1725357
"H01K","665",.033122
"H01K","689",.7587106
"H01K","772",.0356318
"H01L","776",1
"H01M","778",1
"H01P","662",.1345255
"H01P","663",.2434779
"H01P","682",.071199
"H01P","693",.0688425
"H01P","737",.0319137
"H01P","772",.0309648
"H01P","773",.3117307
"H01P","776",.1073461
"H01Q","693",.0315634
"H01Q","762",.040563
"H01Q","764",.2003295
"H01Q","772",.024824
"H01Q","773",.3141249
"H01Q","792",.0245685
"H01Q","812",.3640266
"H01R","583",.0259056
"H01R","682",.0718527
"H01R","693",.2144268
"H01R","695",.039024
"H01R","735",.0644313
"H01R","772",.2517649
"H01R","773",.309274
"H01R","778",.0233209
"H01S","735",.089861
"H01S","776",.0873476
"H01S","871",.7978987
"H01S","884",.0248928
"H01T","663",.0652995
"H01T","713",.1239806
"H01T","772",.0531517
"H01T","778",.7267921
"H01T","897",.030776
"H02B","693",.0228083
"H02B","771",.0311255
"H02B","772",.9460661
"H02G","693",.724041
"H02G","694",.0241048
"H02G","695",.1137804
"H02G","699",.0330883
"H02G","735",.036248
"H02G","772",.0262183
"H02G","773",.0425191
"H02H","737",.0220377
"H02H","771",.2437271
"H02H","772",.5428616
"H02H","776",.1580742
"H02H","778",.0332993
"H02J","737",.0408429
"H02J","771",.0954977
"H02J","772",.0235545
"H02J","778",.8401049
"H02K","682",.0353989
"H02K","693",.0433619
"H02K","716",.634992
"H02K","723",.0278127
"H02K","735",.0396169
"H02K","746",.0439995
"H02K","748",.0982371
"H02K","771",.0456351
"H02K","778",.030946
"H02M","737",.4817027
"H02M","771",.372462
"H02M","776",.1458353
"H02N","662",.0797277
"H02N","663",.4176356
"H02N","716",.0334168
"H02N","735",.2451109
"H02N","737",.0483733
"H02N","748",.0224921
"H02N","776",.0371959
"H02N","778",.1160476
"H02P","716",.4056512
"H02P","737",.2409374
"H02P","771",.2038137
"H02P","772",.0348241
"H02P","776",.1147735
"H02S","664",.0696242
"H02S","778",.9303758
"H03B","737",.0251569
"H03B","776",.607214
"H03B","885",.3676291
"H03C","737",.3204851
"H03C","764",.0679772
"H03C","776",.3151743
"H03C","885",.2963634
"H03D","737",.1088986
"H03D","762",.346505
"H03D","776",.1295286
"H03D","885",.4150678
"H03F","737",.0242963
"H03F","764",.1142176
"H03F","776",.8614861
"H03G","737",.0536198
"H03G","762",.393255
"H03G","764",.3632436
"H03G","772",.0213052
"H03G","776",.1685764
"H03H","663",.1560944
"H03H","667",.0683294
"H03H","737",.1262553
"H03H","764",.0255566
"H03H","772",.028105
"H03H","776",.2496092
"H03H","885",.3460501
"H03J","762",1
"H03K","776",.5496061
"H03K","885",.4503939
"H03L","885",1
"H03M","737",.8122111
"H03M","885",.1877889
"H04B","737",.0456931
"H04B","762",.4088629
"H04B","764",.1914564
"H04B","776",.0222093
"H04B","871",.0251769
"H04B","884",.168531
"H04B","885",.1380703
"H04H","762",.8314413
"H04H","764",.1413533
"H04H","885",.0272055
"H04J","884",.1494533
"H04J","885",.8505467
"H04K","737",.0814757
"H04K","751",.0261008
"H04K","752",.0226047
"H04K","759",.0335293
"H04K","762",.2754166
"H04K","764",.2733956
"H04K","792",.0218402
"H04K","885",.2656371
"H04L","737",.0346518
"H04L","762",.0308878
"H04L","885",.9344603
"H04M","764",.9740924
"H04M","778",.0259076
"H04N","737",.0663521
"H04N","751",.3090696
"H04N","752",.0325828
"H04N","761",.028614
"H04N","764",.0313191
"H04N","776",.0323866
"H04N","881",.3195305
"H04N","885",.1454292
"H04N","898",.0347161
"H04Q","737",.0338095
"H04Q","762",.0537371
"H04Q","764",.4291714
"H04Q","778",.0290667
"H04Q","884",.0551049
"H04Q","885",.3991104
"H04R","764",1
"H04S","764",1
"H04W","752",.0842373
"H04W","762",.1277945
"H04W","764",.5552585
"H04W","778",.0981033
"H04W","885",.1346064
"H05B","737",.0286521
"H05B","771",.7048161
"H05B","775",.0316512
"H05B","776",.1475794
"H05B","778",.0873012
"H05C","771",.840735
"H05C","776",.0419941
"H05C","778",.1172709
"H05F","582",.0318568
"H05F","583",.0601393
"H05F","693",.2491168
"H05F","699",.0569383
"H05F","735",.0825496
"H05F","771",.0528842
"H05F","772",.056331
"H05F","773",.0499268
"H05F","774",.1650984
"H05F","776",.0737794
"H05F","792",.0916439
"H05F","891",.0297356
"H05G","774",1
"H05H","351",.043102
"H05H","692",.0265041
"H05H","735",.1395654
"H05H","745",.0253866
"H05H","771",.0707132
"H05H","773",.0289935
"H05H","774",.1886891
"H05H","776",.0643733
"H05H","778",.2113334
"H05H","871",.1713826
"H05H","899",.0299567
"H05K","735",.0961747
"H05K","772",.6461666
"H05K","776",.1099214
"H05K","812",.087502
"H05K","871",.0271767
"H05K","971",.0330585
