ipc4,hs2007_5,probability_weight
"B60M","85043",.1136191
"B60M","86011",.0126613
"B60M","86012",.0126613
"B60M","86071",.0366115
"B60M","86072",.0742588
"B60M","86073",.035098
"B60M","86079",.1266034
"B60M","90179",.038839
"B60M","90318",.3072996
"B60M","90319",.1404401
"B60N","83023",.000524
"B60N","87032",.2069958
"B60N","87033",.1552469
"B60N","87039",.0517489
"B60N","94012",.2644145
"B60N","94018",.2503433
"B60N","94019",.0707267
"B60P","84251",.0234371
"B60P","84271",.030303
"B60P","84272",.030303
"B60P","84279",.030303
"B60P","84312",.0085049
"B60P","87041",.1435716
"B60P","87042",.066112
"B60P","87043",.0440746
"B60P","87091",.052143
"B60P","87099",.0078851
"B60P","87161",.0127675
"B60P","87163",.0245876
"B60P","87164",.2630039
"B60P","87168",.2630039
"B60Q","85122",.0428207
"B60Q","87032",.4785897
"B60Q","87033",.3589422
"B60Q","87039",.1196474
"B60R","70091",.06921
"B60R","84051",.044914
"B60R","87032",.3811481
"B60R","87033",.285861
"B60R","87039",.095287
"B60R","87071",.031023
"B60R","87079",.031023
"B60R","87081",.0326635
"B60R","87089",.0288703
"B60S","85124",.7804301
"B60S","85129",.067042
"B60S","87032",.0871588
"B60S","87033",.0653691
"B60T","38190",.4466602
"B60T","84122",.0319147
"B60T","84818",.0299956
"B60T","87032",.2078107
"B60T","87033",.155858
"B60T","87039",.0519527
"B60T","87083",.0433658
"B60T","87087",.0324423
"B60V","61042",.0933576
"B60V","61045",.3090271
"B60V","62043",.0854119
"B60V","62045",.3089322
"B60V","63064",.0139084
"B60V","84111",.0319908
"B60V","88031",.1573719
"B60W","84073",.1347335
"B60W","84082",.0306893
"B60W","84834",.022701
"B60W","84839",.0288904
"B60W","85011",.0827773
"B60W","85015",.2419983
"B60W","87032",.2291051
"B60W","87033",.1718289
"B60W","87039",.0572763
"B61B","73121",.0335197
"B61B","73129",.0334676
"B61B","84286",.9330127
"B61C","86021",.8297199
"B61C","86029",.0215019
"B61C","86079",.1487782
"B61D","84289",.0007947
"B61D","86031",.0172716
"B61D","86039",.0172716
"B61D","86061",.0120397
"B61D","86069",.4481773
"B61D","86072",.2397296
"B61D","86073",.0487248
"B61D","86079",.2141349
"B61D","87012",.0018558
"B61F","74152",.0017616
"B61F","86069",.3384086
"B61F","86071",.1093296
"B61F","86072",.2308187
"B61F","86073",.0335822
"B61F","86079",.2860992
"B61G","86069",.0301287
"B61G","86072",.0750099
"B61G","86073",.803235
"B61G","86079",.0916264
"B61H","72161",.0115774
"B61H","72163",.0115774
"B61H","86069",.1884272
"B61H","86071",.0694065
"B61H","86072",.3704289
"B61H","86073",.0281774
"B61H","86079",.3204052
"B61J","73121",.0237505
"B61J","73129",.0236292
"B61J","84251",.0415688
"B61J","85193",.0846357
"B61J","86040",.0232935
"B61J","86069",.4912914
"B61J","86071",.025256
"B61J","86072",.0523463
"B61J","86073",.0675993
"B61J","86079",.1666293
"B61K","73021",.0364832
"B61K","73023",.0413322
"B61K","73029",.0413322
"B61K","84253",.026792
"B61K","86040",.0663504
"B61K","86069",.0682432
"B61K","86071",.1881604
"B61K","86072",.1568509
"B61K","86073",.1318692
"B61K","86079",.2425863
"B61L","36049",.0003159
"B61L","85301",.0873624
"B61L","86071",.6864147
"B61L","86072",.0247243
"B61L","86079",.0860093
"B61L","86080",.1151733
"B62B","42021",.022471
"B62B","87150",.9374619
"B62B","94018",.0400672
"B62C","73141",.0411904
"B62C","85221",.0277302
"B62C","85229",.0277302
"B62C","87032",.0268431
"B62C","87060",.0258536
"B62C","87084",.0423299
"B62C","87163",.0500566
"B62C","87164",.166192
"B62C","87168",.166192
"B62C","94017",.0467411
"B62C","94018",.379141
"B62D","85015",.0296284
"B62D","87032",.2715918
"B62D","87033",.2036939
"B62D","87039",.0678979
"B62D","87042",.0670136
"B62D","87043",.0446757
"B62D","87049",.0223379
"B62D","87071",.0352838
"B62D","87079",.0352838
"B62D","87087",.0306703
"B62D","87089",.0626845
"B62D","87163",.0226122
"B62D","87164",.0533132
"B62D","87168",.0533132
"B62H","87120",.4289542
"B62H","87141",.1212168
"B62H","87149",.449829
"B62J","85121",.0398361
"B62J","87111",.0075176
"B62J","87112",.0075176
"B62J","87113",.0075176
"B62J","87114",.0075176
"B62J","87115",.0075176
"B62J","87120",.4079957
"B62J","87141",.2210055
"B62J","87149",.2935747
"B62K","87119",.0010084
"B62K","87120",.2706306
"B62K","87141",.1095082
"B62K","87149",.6188527
"B62L","87120",.2770218
"B62L","87141",.0365931
"B62L","87149",.6863851
"B62M","87031",.017021
"B62M","87120",.3948438
"B62M","87141",.0512331
"B62M","87149",.5369021
"B63B","84251",.0490141
"B63B","84263",.0002451
"B63B","84269",.0224132
"B63B","88031",.0527401
"B63B","89011",.0178449
"B63B","89012",.0421277
"B63B","89013",.0615283
"B63B","89019",.0033619
"B63B","89020",.0615283
"B63B","89031",.1414226
"B63B","89039",.1852288
"B63B","89040",.0323227
"B63B","89052",.0988528
"B63B","89069",.0842531
"B63B","89079",.1429178
"B63B","89080",.0041984
"B63C","42060",.0191353
"B63C","84251",.0543068
"B63C","84261",.0069317
"B63C","84818",.0325673
"B63C","88031",.0378977
"B63C","89031",.0418174
"B63C","89052",.0303772
"B63C","89069",.6874586
"B63C","89071",.0895081
"B63G","40026",.000696
"B63G","84251",.0352263
"B63G","88031",.2768911
"B63G","89061",.4137049
"B63G","90131",.0949861
"B63G","93011",.0549746
"B63G","93012",.0960337
"B63G","93019",.0274873
"B63H","84072",.0819313
"B63H","84871",.0468383
"B63H","88031",.8241005
"B63H","89039",.0471298
"B63J","79050",.0040479
"B63J","84061",.0145683
"B63J","84072",.0759348
"B63J","84158",.0440665
"B63J","84194",.0211849
"B63J","84871",.0295225
"B63J","85381",.0132238
"B63J","88031",.1420093
"B63J","89012",.0839609
"B63J","89013",.2733347
"B63J","89020",.2733347
"B63J","89079",.0248117
"B64B","88010",.8838592
"B64B","88022",.028527
"B64B","88023",.028527
"B64B","88024",.028527
"B64B","88039",.0305598
"B64C","88021",.1860373
"B64C","88022",.2551219
"B64C","88023",.2551219
"B64C","88024",.2551219
"B64C","88033",.048597
"B64D","88021",.0296643
"B64D","88022",.2558182
"B64D","88023",.2558182
"B64D","88024",.2558182
"B64D","88033",.0282074
"B64D","88040",.1263791
"B64D","94011",.0482948
"B64F","88021",.0327405
"B64F","88022",.3083226
"B64F","88023",.3083226
"B64F","88024",.3083226
"B64F","88033",.0386286
"B64F","88051",.0036631
"B64G","88026",1
"B65B","24022",.1185613
"B65B","39171",.0010545
"B65B","39191",.0405781
"B65B","39199",.0405781
"B65B","39209",.0512686
"B65B","39211",.051382
"B65B","39219",.0353215
"B65B","39232",.0432203
"B65B","39239",.0639661
"B65B","48026",.1963792
"B65B","48051",.1068037
"B65B","48053",.0381502
"B65B","48064",.0180771
"B65B","48181",.0015266
"B65B","48191",.0398041
"B65B","48192",.0398041
"B65B","48193",.0314512
"B65B","48194",.0314512
"B65B","48211",.0006041
"B65B","48232",.0007767
"B65B","82119",.0492412
"B65C","35061",.2850612
"B65C","35069",.2797817
"B65C","48026",.1428758
"B65C","48051",.0699598
"B65C","48114",.0341655
"B65C","48219",.0921282
"B65C","49081",.0329755
"B65C","49089",.0329755
"B65C","85193",.0300768
"B65D","22042",.1471353
"B65D","35061",.0323346
"B65D","35069",.031774
"B65D","39209",.0439652
"B65D","39211",.0438115
"B65D","39231",.0300787
"B65D","39232",.029545
"B65D","39233",.0542133
"B65D","39235",.0692624
"B65D","39239",.0488
"B65D","44151",.0067023
"B65D","48026",.1163362
"B65D","48051",.0597675
"B65D","48171",.0313271
"B65D","48195",.0002756
"B65D","61042",.0353785
"B65D","61045",.0790832
"B65D","62043",.0329967
"B65D","62045",.079059
"B65D","62151",.0000745
"B65D","86090",.0280795
"B65F","38253",.0029645
"B65F","39231",.032826
"B65F","39232",.5200413
"B65F","47071",.1177954
"B65F","48026",.0483334
"B65F","48030",.0274545
"B65F","48189",.0521664
"B65F","48193",.0449806
"B65F","48194",.0449806
"B65F","48196",.00556
"B65F","48239",.002431
"B65F","86090",.0568214
"B65F","87091",.043645
"B65G","02089",.0003535
"B65G","19053",.1046426
"B65G","40103",.6854387
"B65G","82059",.0509281
"B65G","82089",.0328594
"B65G","86090",.0686517
"B65G","87051",.0571261
"B65H","48026",.5051103
"B65H","48051",.2508106
"B65H","48221",.0151174
"B65H","48229",.0151174
"B65H","48234",.2138444
"B66B","72171",.103938
"B66B","72179",.103938
"B66B","73121",.3454763
"B66B","73129",.3455169
"B66B","85015",.0352964
"B66B","87131",.0329171
"B66B","87139",.0329171
"B66C","73121",.0261244
"B66C","73129",.0290741
"B66C","87051",.9448014
"B66D","72171",.098158
"B66D","72179",.098158
"B66D","73101",.0245752
"B66D","73102",.0227014
"B66D","73110",.0245752
"B66D","73121",.3100607
"B66D","73129",.3133181
"B66D","87051",.1084533
"B66F","72171",.044056
"B66F","72179",.044056
"B66F","73121",.1192904
"B66F","73129",.1201082
"B66F","73181",.0401247
"B66F","82130",.1327132
"B66F","85015",.0439697
"B66F","87032",.1144634
"B66F","87033",.0858475
"B66F","87051",.196705
"B66F","94018",.0586657
"B67B","22030",.0790437
"B67B","22041",.1313497
"B67B","22042",.2797903
"B67B","22082",.108346
"B67B","82111",.0380144
"B67B","82119",.1310532
"B67B","83091",.2124258
"B67B","83099",.0199768
"B67C","20093",.0022399
"B67C","21032",.0014262
"B67C","22011",.0481396
"B67C","22019",.0481396
"B67C","22030",.4019936
"B67C","22042",.3501005
"B67C","28030",.0184579
"B67C","29411",.047442
"B67C","38085",.0230858
"B67C","83091",.029375
"B67C","94018",.0295999
"B67D","22011",.3194923
"B67D","22019",.3194923
"B67D","22030",.3070242
"B67D","22042",.0499837
"B67D","83071",.0040075
"B68B","41069",.5510765
"B68B","41139",.1836922
"B68B","42010",.0673032
"B68B","51022",.0025936
"B68B","51100",.0025936
"B68B","66020",.1697581
"B68B","66039",.0229828
"B68C","41069",.4239529
"B68C","41139",.1413176
"B68C","42010",.4347295
"B68F","42010",.0431135
"B68F","42050",.4595606
"B68F","58081",.1884447
"B68F","58089",.1884447
"B68F","63061",.1204365
"B68G","52010",.0741631
"B68G","56012",.1277662
"B68G","56013",.1396746
"B68G","58110",.0940599
"B68G","59061",.1023231
"B68G","59080",.1027653
"B68G","94018",.0506381
"B68G","94042",.0317665
"B68G","94049",.2768433
"B81B","28500",.1375002
"B81B","29303",.0027168
"B81B","38180",.0076469
"B81B","70049",.09344
"B81B","70140",.0360695
"B81B","78019",.0501053
"B81B","83111",.0721266
"B81B","85181",.0848116
"B81B","85323",.0440297
"B81B","85415",.275145
"B81B","85423",.0547388
"B81B","85489",.0470711
"B81B","90138",.0945986
"B81C","28111",.0441856
"B81C","28112",.0524339
"B81C","28500",.1263615
"B81C","35061",.046613
"B81C","35069",.0465871
"B81C","39061",.0043288
"B81C","70049",.1480718
"B81C","71081",.1162097
"B81C","76109",.0130552
"B81C","83111",.0705557
"B81C","85415",.1505672
"B81C","90112",.0025888
"B81C","90132",.036453
"B81C","90173",.0430414
"B81C","97019",.037493
"B81C","97020",.0614543
"B82B","28170",.2480447
"B82B","28182",.055204
"B82B","28341",.0722847
"B82B","28342",.0828948
"B82B","28432",.0856551
"B82B","28500",.0606474
"B82B","29093",.0012705
"B82B","29310",.0102082
"B82B","34021",.0101061
"B82B","38012",.0027175
"B82B","68151",.1060299
"B82B","74062",.0021822
"B82B","79011",.262755
"B82Y","28170",.1724538
"B82Y","28341",.1488748
"B82Y","28342",.1636447
"B82Y","28418",.0594217
"B82Y","28500",.0741799
"B82Y","68151",.0636629
"B82Y","79011",.214257
"B82Y","81072",.0089631
"B82Y","85065",.0442499
"B82Y","85415",.0502921
"C01B","28011",.0051564
"C01B","28013",.0009292
"C01B","28020",.0003755
"C01B","28045",.0009419
"C01B","28046",.0163519
"C01B","28047",.0017142
"C01B","28049",.0002653
"C01B","28051",.0285894
"C01B","28061",.0760472
"C01B","28070",.0399902
"C01B","28080",.0272984
"C01B","28092",.1320869
"C01B","28111",.0344667
"C01B","28112",.0813807
"C01B","28142",.0409767
"C01B","28261",.0354532
"C01B","28275",.0292521
"C01B","28291",.0737905
"C01B","28299",.0448059
"C01B","28352",.0425306
"C01B","28353",.0641545
"C01B","28391",.0702772
"C01B","28470",.0355134
"C01B","28499",.026693
"C01B","28500",.059807
"C01B","38021",.0311523
"C01C","28141",.0158923
"C01C","28142",.6868798
"C01C","28271",.0326822
"C01C","28371",.0707361
"C01C","31021",.0258717
"C01C","31022",.0809275
"C01C","31023",.0870105
"C01D","28252",.0494244
"C01D","28275",.2391906
"C01D","28331",.0224315
"C01D","28362",.1396761
"C01D","28363",.1099436
"C01D","28364",.0078342
"C01D","31025",.0342071
"C01D","31042",.338204
"C01D","31043",.0590885
"C01F","28053",.0043428
"C01F","28161",.0937105
"C01F","28182",.2847996
"C01F","28183",.3413291
"C01F","28261",.029785
"C01F","28272",.0320141
"C01F","28273",.1078164
"C01F","28275",.0468766
"C01F","28366",.0238849
"C01F","28369",.0300195
"C01F","28461",.0054215
"C01G","28061",.034794
"C01G","28080",.0362861
"C01G","28142",.0346044
"C01G","28170",.0765338
"C01G","28201",.0622308
"C01G","28209",.039484
"C01G","28211",.0924104
"C01G","28212",.0924104
"C01G","28220",.0454977
"C01G","28230",.0597546
"C01G","28241",.0068112
"C01G","28253",.0149158
"C01G","28254",.0682835
"C01G","28255",.0241713
"C01G","28256",.0088197
"C01G","28258",.0084809
"C01G","28275",.0491429
"C01G","28341",.0634162
"C01G","28342",.080809
"C01G","28413",.0195272
"C01G","28417",.0278244
"C01G","28418",.0520011
"C01G","28459",.0008654
"C01G","28469",.0009249
"C02F","25051",.0683488
"C02F","25061",.1120283
"C02F","25062",.1120283
"C02F","25101",.0103338
"C02F","25120",.0127008
"C02F","25210",.0633551
"C02F","25301",.0099541
"C02F","25309",.0715234
"C02F","28142",.0837209
"C02F","28341",.0459574
"C02F","28342",.0318643
"C02F","38021",.1463345
"C02F","38252",.0405021
"C02F","38256",.1908564
"C02F","53081",.0004918
"C03B","70010",.001036
"C03B","70022",.106923
"C03B","70023",.0584731
"C03B","70031",.0081612
"C03B","70032",.0006493
"C03B","70033",.0040806
"C03B","70049",.390772
"C03B","70051",.0777729
"C03B","70052",.1555458
"C03B","70053",.0011363
"C03B","70060",.0038047
"C03B","70132",.0856818
"C03B","70133",.0856818
"C03B","70169",.0202813
"C03C","68069",.0001662
"C03C","70023",.0404112
"C03C","70042",.0468699
"C03C","70049",.847465
"C03C","70052",.0336692
"C03C","70071",.0153314
"C03C","70072",.0120596
"C03C","70171",.0007481
"C03C","80070",.0026868
"C03C","81079",.0005926
"C04B","26190",.0425327
"C04B","28181",.0264079
"C04B","28182",.0768512
"C04B","28391",.0505822
"C04B","28403",.0001121
"C04B","28492",.0724547
"C04B","28500",.0523842
"C04B","32072",.0038724
"C04B","38244",.0119019
"C04B","38245",.1329799
"C04B","68062",.0160186
"C04B","68159",.0425962
"C04B","69091",.0239675
"C04B","69099",.0118097
"C04B","69149",.2975183
"C04B","76031",.0371703
"C04B","76032",.0371703
"C04B","81041",.0329599
"C04B","81043",.0165809
"C04B","81092",.014129
"C05B","28092",.096277
"C05B","28352",.1409194
"C05B","28353",.1729324
"C05B","31026",.0511222
"C05B","31031",.1462363
"C05B","31053",.1715161
"C05B","31054",.0968017
"C05B","31059",.1241949
"C05C","28341",.0626406
"C05C","28342",.0613945
"C05C","29262",.0139934
"C05C","31021",.219374
"C05C","31022",.0839763
"C05C","31023",.2812003
"C05C","31024",.0411187
"C05C","31026",.0428453
"C05C","31028",.1026892
"C05C","31029",.0213726
"C05C","31059",.069395
"C05D","28100",.0113489
"C05D","28332",.0180835
"C05D","28352",.0292368
"C05D","31042",.0855844
"C05D","31043",.0876534
"C05D","31051",.0392896
"C05D","31059",.7288035
"C05F","27030",.0802289
"C05F","31010",.0170403
"C05F","31051",.1275552
"C05F","31059",.5921052
"C05F","38256",.1830705
"C05G","10083",.0002256
"C05G","28352",.0416772
"C05G","31021",.0473649
"C05G","31024",.0407117
"C05G","31039",.00141
"C05G","31051",.0268556
"C05G","31054",.0304417
"C05G","31059",.8113134
"C06B","28341",.2002711
"C06B","28342",.2223993
"C06B","31023",.5718938
"C06B","36010",.0054358
"C06C","27121",.0135076
"C06C","28164",.0097966
"C06C","28341",.0347251
"C06C","28342",.0254435
"C06C","36030",.6725826
"C06C","36041",.1867846
"C06C","39173",.0461303
"C06C","93051",.0110298
"C06D","28291",.072625
"C06D","28299",.059659
"C06D","28341",.2621521
"C06D","28342",.2278681
"C06D","28500",.0402821
"C06D","31023",.2742635
"C06D","36030",.0520707
"C06D","36069",.0110796
"C06F","28201",.0282791
"C06F","28291",.0882816
"C06F","28299",.0560257
"C06F","28311",.1099552
"C06F","28319",.0634253
"C06F","28480",.1406932
"C06F","31025",.0390202
"C06F","34060",.023654
"C06F","35030",.0256436
"C06F","39111",.0047576
"C06F","39119",.0047576
"C06F","39122",.2076524
"C06F","44042",.1404454
"C06F","81101",.0482307
"C06F","81109",.0191784
"C07B","28261",.036574
"C07B","28275",.0468966
"C07B","29051",.0621984
"C07B","29122",.1099972
"C07B","29124",.1096936
"C07B","29145",.0063297
"C07B","29147",.0002036
"C07B","29152",.0453962
"C07B","29181",.1575
"C07B","29183",.0324896
"C07B","29189",.1865876
"C07B","29215",.0059583
"C07B","29334",.00076
"C07B","29375",.0760545
"C07B","29392",.00249
"C07B","38151",.1208707
"C07C","27073",.013587
"C07C","27079",.0482015
"C07C","28275",.0558789
"C07C","29012",.0552663
"C07C","29021",.0214664
"C07C","29024",.0344255
"C07C","29026",.03356
"C07C","29027",.0222307
"C07C","29051",.1513336
"C07C","29061",.0122302
"C07C","29071",.0428469
"C07C","29122",.0668533
"C07C","29123",.0126841
"C07C","29124",.0561634
"C07C","29152",.0647163
"C07C","29181",.1030182
"C07C","29189",.1151122
"C07C","29214",.0401191
"C07C","29375",.0503066
"C07D","28259",.0127081
"C07D","28275",.0549472
"C07D","29122",.0495719
"C07D","29124",.0438619
"C07D","29181",.0861193
"C07D","29189",.1037494
"C07D","29211",.0066366
"C07D","29242",.000767
"C07D","29269",.0008815
"C07D","29280",.04082
"C07D","29329",.0097695
"C07D","29332",.0113808
"C07D","29333",.3120998
"C07D","29337",.0476696
"C07D","29342",.0044843
"C07D","29349",.0438941
"C07D","29350",.0020857
"C07D","29372",.0424354
"C07D","29373",.0451008
"C07D","29375",.0422086
"C07D","29396",.000898
"C07D","29419",.0374418
"C07D","38121",.0004687
"C07F","28061",.0430494
"C07F","28091",.000938
"C07F","28121",.0118685
"C07F","28129",.0589293
"C07F","28275",.125496
"C07F","28351",.4381403
"C07F","28353",.0723278
"C07F","28401",.0290201
"C07F","29091",.0139892
"C07F","29125",.0094625
"C07F","29126",.0094701
"C07F","29181",.0478403
"C07F","29189",.0586445
"C07F","29191",.0223891
"C07F","29199",.0225425
"C07F","29225",.0062529
"C07F","29321",.0296397
"C07G","06011",.1050715
"C07G","06012",.1050715
"C07G","29419",.4630429
"C07G","32019",.3268141
"C07H","28353",.0333498
"C07H","29224",.0425071
"C07H","29381",.0183666
"C07H","29389",.3241388
"C07H","29400",.0087111
"C07H","29415",.4163972
"C07H","29419",.1119557
"C07H","35079",.0445738
"C07J","28275",.0272042
"C07J","29031",.0735116
"C07J","29051",.0762971
"C07J","29141",.0422391
"C07J","29152",.027785
"C07J","29153",.0167484
"C07J","29181",.0331173
"C07J","29189",.0407676
"C07J","29333",.0264118
"C07J","29362",.1021876
"C07J","29372",.0701965
"C07J","29373",.0290523
"C07J","29379",.2491393
"C07J","29389",.0814886
"C07J","30066",.1038535
"C07K","29224",.8167627
"C07K","29371",.04177
"C07K","30021",.0132101
"C07K","30022",.0150957
"C07K","30029",.0048995
"C07K","35021",.0424547
"C07K","35029",.0433149
"C07K","35079",.0224923
"C08B","07093",.0014513
"C08B","07141",.0107892
"C08B","13012",.0043992
"C08B","13023",.0247067
"C08B","29103",.0057409
"C08B","29152",.0320861
"C08B","29154",.0420372
"C08B","35051",.0074796
"C08B","38091",.0011672
"C08B","39121",.0615604
"C08B","39123",.0377164
"C08B","39129",.7416525
"C08B","39131",.0179563
"C08B","39139",.0054038
"C08B","39207",.0058532
"C08C","27072",.039346
"C08C","28251",.1232134
"C08C","28321",.1293262
"C08C","29025",.2387123
"C08C","29096",.001664
"C08C","29181",.0912025
"C08C","29189",.1324632
"C08C","29261",.038258
"C08C","29280",.1376423
"C08C","29339",.0235127
"C08C","29375",.0446593
"C08F","28275",.0284569
"C08F","29012",.2332488
"C08F","29025",.1094129
"C08F","29032",.0609005
"C08F","29161",.0629805
"C08F","29181",.0476905
"C08F","29189",.0674031
"C08F","38159",.0137422
"C08F","39013",.0771442
"C08F","39019",.077729
"C08F","39022",.0051527
"C08F","39031",.0315698
"C08F","39043",.0633868
"C08F","39044",.0634914
"C08F","39049",.0158979
"C08F","39051",.0049556
"C08F","39052",.0049556
"C08F","39053",.0079415
"C08F","39059",.0239402
"C08G","27079",.0478822
"C08G","28429",.0065138
"C08G","29053",.0130174
"C08G","29071",.0482713
"C08G","29072",.0534452
"C08G","29081",.000294
"C08G","29094",.0363796
"C08G","29101",.0186394
"C08G","29171",.0106389
"C08G","29173",.0546495
"C08G","29189",.0296728
"C08G","29291",.2622526
"C08G","39072",.1457047
"C08G","39074",.0558901
"C08G","39095",.2167483
"C08H","28151",.0137353
"C08H","28322",.0393209
"C08H","28323",.0472676
"C08H","29023",.0009519
"C08H","29121",.0268328
"C08H","29124",.0270698
"C08H","29156",.0155521
"C08H","29414",.0066549
"C08H","32019",.0430975
"C08H","35030",.0441548
"C08H","38251",.5483094
"C08H","38255",.0500048
"C08H","39129",.1370482
"C08J","29012",.0911327
"C08J","29025",.0627938
"C08J","29291",.0388384
"C08J","39011",.0888505
"C08J","39012",.0888505
"C08J","39021",.0565575
"C08J","39029",.0002532
"C08J","39031",.1471632
"C08J","39046",.0202338
"C08J","39095",.1106993
"C08J","39206",.294627
"C08K","08013",.0015151
"C08K","27079",.0417158
"C08K","28351",.0665892
"C08K","29012",.0644631
"C08K","29025",.0428838
"C08K","29071",.0395034
"C08K","29095",.0001178
"C08K","29172",.0002402
"C08K","29181",.0566984
"C08K","29189",.0713554
"C08K","29336",.0430212
"C08K","38122",.0692947
"C08K","39011",.0470723
"C08K","39012",.0470723
"C08K","39021",.0495123
"C08K","39041",.0088951
"C08K","39042",.0296393
"C08K","39045",.0052843
"C08K","39071",.0255483
"C08K","39074",.1176745
"C08K","39077",.0343613
"C08K","39081",.068771
"C08K","39089",.068771
"C08L","27132",.0006572
"C08L","27139",.0006572
"C08L","27149",.0662324
"C08L","27150",.0003013
"C08L","29012",.1421297
"C08L","29025",.0974918
"C08L","29181",.0461789
"C08L","29189",.0606446
"C08L","39011",.0532696
"C08L","39012",.0532696
"C08L","39013",.0570868
"C08L","39019",.0567238
"C08L","39021",.0632932
"C08L","39023",.0149474
"C08L","39031",.0374628
"C08L","39032",.0064942
"C08L","39033",.0031686
"C08L","39074",.0982927
"C08L","39081",.0708491
"C08L","39089",.0708491
"C09B","27074",.0307079
"C09B","29146",.0712288
"C09B","29214",.0323198
"C09B","29270",.0174548
"C09B","29335",.0081284
"C09B","32012",.0004019
"C09B","32041",.6543049
"C09B","32050",.0080975
"C09B","32064",.0022449
"C09B","32129",.0381342
"C09B","39129",.0478015
"C09B","51012",.0260506
"C09B","51013",.0095844
"C09B","55161",.0267703
"C09B","55162",.0267703
"C09C","28211",.0403508
"C09C","28212",.0403508
"C09C","28431",.0005138
"C09C","28433",.0026688
"C09C","32041",.299926
"C09C","32061",.5050383
"C09C","32062",.0285824
"C09C","32074",.0478868
"C09C","40051",.0026541
"C09C","48103",.0315888
"C09C","85459",.0004394
"C09D","29291",.0335958
"C09D","32041",.2552186
"C09D","32074",.0334334
"C09D","32081",.0525183
"C09D","32082",.0071573
"C09D","32089",.0008088
"C09D","32091",.1446493
"C09D","32099",.0008088
"C09D","32100",.3455622
"C09D","32151",.0649401
"C09D","38140",.0067878
"C09D","39075",.0359643
"C09D","39093",.0185553
"C09F","32110",.0111417
"C09F","38030",.0862227
"C09F","38051",.0309492
"C09F","38061",.8137278
"C09F","38062",.020607
"C09F","38069",.0172348
"C09F","40013",.0201167
"C09G","15219",.0182604
"C09G","27122",.0087923
"C09G","32030",.0036368
"C09G","34052",.9462523
"C09G","34059",.0230581
"C09H","05061",.0990512
"C09H","35030",.9009488
"C09J","35061",.4617129
"C09J","35069",.5039888
"C09J","39069",.0095768
"C09J","48114",.0247215
"C09K","28275",.1918643
"C09K","28391",.0869029
"C09K","28402",.0334337
"C09K","31042",.3500219
"C09K","32065",.0051315
"C09K","39129",.0492068
"C09K","79011",.0773581
"C09K","81041",.0564116
"C09K","85312",.1496691
"C10B","27040",.8825895
"C10B","27050",.026217
"C10B","27060",.0633936
"C10B","27082",.0023299
"C10B","27141",.0254699
"C10C","27060",.1305922
"C10C","27072",.0400569
"C10C","27075",.16969
"C10C","27079",.055975
"C10C","27081",.2945978
"C10C","27149",.3090881
"C10F","27030",1
"C10G","15119",.0006938
"C10G","27060",.073113
"C10G","27072",.0378345
"C10G","27075",.057527
"C10G","27079",.0261156
"C10G","27090",.0156469
"C10G","27101",.0186568
"C10G","27109",.0709605
"C10G","27129",.0499699
"C10G","27141",.2576892
"C10G","27149",.1040631
"C10G","28182",.0892022
"C10G","28257",.0125555
"C10G","28421",.031327
"C10G","29012",.032069
"C10G","38151",.0893565
"C10G","38249",.0332194
"C10H","28491",.8645064
"C10H","28499",.1354936
"C10J","27040",.043424
"C10J","27050",.7240217
"C10J","27060",.0481521
"C10J","27131",.0195086
"C10J","84051",.1003914
"C10J","84059",.0413631
"C10J","84162",.0231392
"C10K","27040",.0695673
"C10K","27050",.6375202
"C10K","27060",.1458801
"C10K","27071",.0059238
"C10K","27074",.0459918
"C10K","27075",.0218378
"C10K","28142",.027097
"C10K","38070",.046182
"C10L","27011",.0722082
"C10L","27012",.1458659
"C10L","27021",.0444549
"C10L","27040",.0316682
"C10L","27111",.0415597
"C10L","27112",.0810381
"C10L","29051",.0667389
"C10L","38111",.1257853
"C10L","38112",.3906808
"C10M","29159",.0013952
"C10M","34031",.095042
"C10M","34039",.8106527
"C10M","38112",.0907618
"C10M","38119",.0021482
"C10N","34031",.0609774
"C10N","34039",.8730537
"C10N","38112",.065969
"C11B","05100",.012288
"C11B","08044",.0101645
"C11B","12051",.057536
"C11B","12059",.057536
"C11B","12075",.0018876
"C11B","15041",.0072778
"C11B","15042",.057859
"C11B","15043",.0600556
"C11B","15050",.0406729
"C11B","15060",.0336944
"C11B","15071",.003359
"C11B","15081",.0404939
"C11B","15091",.0081994
"C11B","15099",.0367019
"C11B","15100",.0367019
"C11B","15111",.0288651
"C11B","15122",.0115423
"C11B","15141",.0185907
"C11B","15149",.0185907
"C11B","15151",.0065028
"C11B","15155",.0542349
"C11B","15159",.1219013
"C11B","15211",.0021245
"C11B","23040",.0023227
"C11B","23066",.0974686
"C11B","29055",.0001733
"C11B","29222",.0122998
"C11B","33011",.0056465
"C11B","33030",.1553091
"C11C","15020",.0001528
"C11C","15200",.0340378
"C11C","15220",.052542
"C11C","23066",.0267563
"C11C","29052",.0027109
"C11C","34060",.8838003
"C11D","08011",.0024312
"C11D","15131",.0059964
"C11D","23065",.0194836
"C11D","28365",.0022531
"C11D","28391",.0255565
"C11D","29092",.0018996
"C11D","33030",.0491334
"C11D","34011",.389833
"C11D","34012",.3650655
"C11D","34013",.0490447
"C11D","34022",.0490447
"C11D","34029",.0017507
"C11D","34054",.0002773
"C11D","38237",.0382304
