ipc4,isic_rev4_2,probability_weight
"G21K","74",.0435684
"H01B","20",.4719478
"H01B","23",.3022756
"H01B","25",.1038357
"H01B","26",.0483113
"H01B","27",.0736295
"H01C","20",.0831265
"H01C","23",.7632152
"H01C","25",.1098949
"H01C","26",.0437634
"H01F","27",1
"H01G","20",.2668536
"H01G","23",.6026371
"H01G","25",.1305093
"H01H","23",.0257589
"H01H","25",.0703679
"H01H","26",.2360468
"H01H","27",.2917875
"H01H","28",.0423185
"H01H","32",.3337204
"H01J","20",.035524
"H01J","23",.591613
"H01J","25",.0797804
"H01J","26",.2930826
"H01K","23",.7045507
"H01K","25",.0420849
"H01K","27",.2533644
"H01L","20",.1193482
"H01L","23",.0513097
"H01L","25",.1448131
"H01L","26",.0279107
"H01L","43",.6566183
"H01M","20",.0285769
"H01M","27",.971423
"H01P","23",.1418216
"H01P","25",.1005323
"H01P","26",.2574666
"H01P","59",.5001795
"H01Q","26",.8855188
"H01Q","59",.1144812
"H01R","25",.146625
"H01R","26",.6456548
"H01R","27",.1576092
"H01R","32",.050111
"H01S","01",.1419992
"H01S","20",.0604754
"H01S","23",.2094561
"H01S","25",.0506993
"H01S","26",.5373699
"H01T","23",.5011659
"H01T","25",.3133186
"H01T","26",.0404535
"H01T","27",.0623209
"H01T","28",.0511394
"H01T","32",.0316017
"H02B","23",.0223252
"H02B","24",.0426336
"H02B","26",.0808999
"H02B","27",.744009
"H02B","30",.0720583
"H02B","33",.0380741
"H02G","23",.2399061
"H02G","24",.3371055
"H02G","25",.0894103
"H02G","26",.0600976
"H02G","27",.1712483
"H02G","28",.0666598
"H02G","43",.0355723
"H02H","26",.2332311
"H02H","27",.7667689
"H02J","26",.0676624
"H02J","27",.9323376
"H02K","24",.5783833
"H02K","27",.2123173
"H02K","28",.1534802
"H02K","32",.0558192
"H02M","26",.0724489
"H02M","27",.9275512
"H02N","20",.0453006
"H02N","23",.2395944
"H02N","24",.0540249
"H02N","25",.0206156
"H02N","26",.1399724
"H02N","27",.3590041
"H02N","28",.0734691
"H02N","35",.0404891
"H02N","36",.0275299
"H02P","26",.3705323
"H02P","27",.5786073
"H02P","28",.0508604
"H02S","23",.0715052
"H02S","24",.02986
"H02S","26",.0661557
"H02S","27",.7442937
"H02S","35",.034687
"H02S","36",.0534984
"H03B","23",.0228754
"H03B","26",.6106637
"H03B","27",.0369226
"H03B","59",.3295383
"H03C","26",.1138059
"H03C","59",.8861941
"H03D","26",.2621407
"H03D","59",.7104827
"H03D","74",.0273766
"H03F","26",.1108501
"H03F","27",.0753717
"H03F","59",.8137782
"H03G","26",.3149972
"H03G","59",.6850028
"H03H","23",.1437798
"H03H","25",.0615401
"H03H","26",.3822194
"H03H","27",.0518464
"H03H","59",.3606142
"H03J","26",.3073323
"H03J","59",.6336861
"H03J","60",.0589816
"H03K","26",.9472014
"H03K","27",.0527986
"H03L","26",.9530588
"H03L","59",.0469412
"H03M","26",.7401357
"H03M","59",.2598644
"H04B","26",.326652
"H04B","59",.6517456
"H04B","61",.0216024
"H04H","26",.1557754
"H04H","59",.489227
"H04H","60",.3549977
"H04J","26",.4288117
"H04J","59",.5459147
"H04J","61",.0252736
"H04K","26",.3162729
"H04K","59",.6837271
"H04L","26",.5610157
"H04L","59",.2631133
"H04L","61",.0482854
"H04L","63",.0401932
"H04L","74",.0295795
"H04L","82",.057813
"H04M","26",.838596
"H04M","59",.0541775
"H04M","82",.1072264
"H04N","26",.2467052
"H04N","59",.7532948
"H04Q","26",.7312362
"H04Q","59",.2294395
"H04Q","82",.0393243
"H04R","26",.9545377
"H04R","27",.0222597
"H04R","59",.0232026
"H04S","26",.8578411
"H04S","59",.1421589
"H04W","26",.0942852
"H04W","59",.6798366
"H04W","61",.2258782
"H05B","23",.1372126
"H05B","26",.2368436
"H05B","27",.6259438
"H05C","25",.0250535
"H05C","26",.3448383
"H05C","27",.6301082
"H05F","22",.1598503
"H05F","23",.0972844
"H05F","25",.1682118
"H05F","26",.1907461
"H05F","27",.1663759
"H05F","28",.0320203
"H05F","30",.0446092
"H05F","32",.140902
"H05G","26",.5772461
"H05G","27",.2977712
"H05G","32",.0410605
"H05G","59",.0839222
"H05H","23",.0983939
"H05H","25",.086791
"H05H","26",.278548
"H05H","27",.3383309
"H05H","28",.0214235
"H05H","59",.1765127
"H05K","22",.0321438
"H05K","23",.1895851
"H05K","25",.336338
"H05K","26",.3352186
"H05K","27",.0498296
"H05K","28",.0317851
"H05K","59",.0250997
